civil_status,sexuality,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Divorced,Bisexual,Other,100.865997407008,17.771082356591307,-91.62726846863701,76.95002293160401,105.53600822519684,E,B,62.904322516081535,B,A,A,A,D,-256.5807620033196,0
Widowed,Homosexual,Jewish,137.22963774303403,142.56932644186443,-23.243953831027024,-22.124561017554306,86.36968069549525,C,C,-83.03107328370746,A,E,A,A,B,64.51365781039597,1
Divorced,Other,None,87.29091368800512,-53.877351795775986,65.06193190803957,63.65846178255031,-0.6294701625643744,E,E,-109.46036362513689,B,B,A,A,A,-81.5330152994087,0
Widowed,Heterosexual,Other,7.319319821413563,158.0910430778946,-40.01616218040153,-117.8938987301619,30.223908708829818,C,B,-34.11188875573354,A,B,C,D,C,41.759794725534995,1
Single,Heterosexual,Muslim,-52.72626307493776,31.81975149744241,192.4368017980949,61.60788696714934,4.80438889887982,C,B,-51.24473256593557,D,B,B,E,E,-133.50827487461905,0
Divorced,Other,None,-87.83153813206751,-239.95581647901014,-26.50598511004038,-26.79415464760745,14.022385172821863,B,D,127.64433513423326,D,D,B,A,C,28.287783765767767,0
Divorced,Homosexual,Hindu,57.69388370408722,12.055906203092489,-20.921817341912767,-60.531579770336755,-128.3940941187211,A,C,3.1120341454793286,E,D,D,E,E,-81.8710361605879,0
Widowed,Bisexual,None,-110.17007095251125,-135.37660594366096,-2.1822212152445375,-52.08463534909369,-63.16167680746584,B,D,3.420805308747438,E,D,D,E,B,-43.57708304175241,1
Widowed,Bisexual,Jewish,-10.448942120046457,7.687990520929587,97.60601308477833,-72.65720794860226,14.796930640345826,C,D,73.10584117340915,B,B,D,D,B,-5.2645718306164735,1
Widowed,Homosexual,Muslim,11.09473973987908,-0.8395553414379827,105.75409971643816,16.85730821836751,187.63749545997666,E,E,-15.476887224874487,D,D,A,B,B,-14.556131769435277,1
Divorced,Homosexual,Jewish,-51.02937068811375,-107.03915556145319,102.92333335050677,114.63415563856817,46.01163323107069,B,D,-68.74689455118924,E,C,C,A,D,138.14489322216122,0
Widowed,Homosexual,Jewish,-18.835225248806978,-147.5234217125357,65.85289908478423,-102.04125046055894,152.95892816345193,D,E,-20.345696682996696,A,D,E,D,E,-14.789599581976661,1
Widowed,Other,Other,42.395464360424725,62.5195629573672,162.36144519799473,0.45780847877209924,-234.28446747490034,C,B,-42.251267955654,E,D,E,A,A,-103.86985712318267,1
Single,Other,None,236.89382957734585,-108.53837717937816,53.967421274466034,-115.76592006168262,8.48179980416403,B,D,-25.205711269739496,D,D,D,E,A,-62.308334353890636,0
Divorced,Bisexual,Muslim,62.23323361645029,29.70486208999677,-27.09378466235825,9.896115553111331,39.26052729776753,D,B,53.35600858363131,D,E,B,D,C,13.301726602021407,0
Married,Homosexual,None,-10.051551389473053,27.257567754966427,18.34864950389039,161.6410002783246,-82.56265741907929,D,E,35.22771895309729,D,D,B,D,C,169.51425127305725,0
Widowed,Other,None,57.399633577900154,-15.790156029439425,148.6136092184746,228.7419811623823,-78.12053061394207,E,E,-51.97932409949687,B,D,E,A,A,-48.34858732977917,0
Widowed,Homosexual,Buddhist,62.985213437514254,101.91654065378195,-29.45438913695511,-182.76110509921037,191.07138872208068,D,E,-65.57466319164567,C,D,C,C,D,49.98675254585279,1
Married,Bisexual,Muslim,-59.61068133677486,-36.0573744286336,261.0225544614318,-148.3256680843114,1.4428513364864686,C,B,-84.38419633587706,A,C,B,B,D,-41.859675825000394,1
Married,Homosexual,Buddhist,26.603849640663096,-168.54670640038938,-1.2231787083880006,-141.35703668412918,34.4224450922934,A,A,32.39509832044109,C,E,C,C,C,-69.83015290718704,1
Married,Bisexual,Christian,-30.089586750374824,135.57476985433433,10.555956331100017,231.23688719082116,58.17215166678211,A,C,-42.20020071628876,D,C,A,A,A,37.403486135415704,0
Married,Bisexual,None,52.77033742026571,2.752877910102724,18.255783146380562,-50.740187205215356,79.18009093476951,C,E,-99.90507442243148,A,A,E,A,C,55.44544605477988,1
Widowed,Bisexual,Other,96.43103156085195,134.3245270516218,21.955873372252096,129.76487381485015,110.29777558236805,E,E,-123.6791453176833,E,D,D,E,A,8.620517608133145,1
Married,Bisexual,Other,-28.68548293349044,-194.1044832148991,-32.90408717812935,-76.27998664456904,69.0414092143415,A,E,32.62039107562923,A,E,D,C,C,37.10703429535762,0
Single,Other,Other,-111.56472082867295,84.09745073546185,-28.24166282806501,16.00767604597665,-243.00502493945024,C,E,12.584842261979642,C,D,E,C,D,191.5197270035944,0
Single,Heterosexual,Christian,-246.2832739722301,-20.58028971215026,62.418627161607276,157.27252904047623,96.69641734094355,C,E,151.59916419544942,B,E,E,B,A,-70.13538908423396,0
Married,Other,None,88.77971780450345,28.62940641539439,-91.25169264634494,-72.40747189581354,-137.71623027463073,E,E,-5.905241551525972,C,B,B,E,B,1.1983058425857898,1
Widowed,Heterosexual,Hindu,-7.692087784083816,67.15830734687283,59.11333019399816,164.86022342460402,-13.752275739574369,D,D,120.4227340848069,A,C,E,B,C,92.67579487018868,0
Married,Homosexual,Other,110.0004534382396,-49.724801454810404,-47.76133191053326,145.51928990911742,14.694232121626321,D,D,-151.15446769040443,C,E,B,A,E,6.879130944394583,0
Married,Homosexual,Other,-97.04943128440814,-61.69838716776426,51.62314660341699,95.30971035505078,53.86635163704112,A,D,-57.14813361094051,D,B,A,B,D,101.96050715690852,0
Divorced,Other,Muslim,302.26805128462047,-109.01574810661133,-108.87029414338379,-61.63706790156833,43.08454341513477,A,B,-88.34722658773813,B,D,D,C,C,-5.420319863892583,0
Widowed,Other,Other,81.92355475936807,42.67863498364137,-71.6557541488958,12.136616611383557,2.6189722448466557,E,A,-49.54150738843835,C,B,D,B,D,-156.88112109013545,0
Married,Other,Other,52.73919576523445,-29.171335306363893,58.87850524450062,-52.06409434302649,4.17446492283571,C,C,31.552588361333022,C,C,C,E,B,-92.82505063779729,0
Divorced,Other,Other,88.97851186860662,67.9552921739316,-188.58527205726182,-15.355786380731013,-40.94475841419858,B,E,143.57619239015145,A,C,C,A,B,18.30845068386254,1
Widowed,Other,Other,43.171134668298905,6.511219188358053,111.74205710544622,-197.7101237658672,-41.27700329210852,C,B,-25.041674623270758,B,D,D,A,C,-26.261869588699156,1
Widowed,Bisexual,Muslim,169.27593254493098,-203.84341936850586,-92.89347007213364,-90.87916978730607,31.868461781035677,A,D,-6.559817774031831,B,D,B,A,D,75.3019812195273,1
Widowed,Bisexual,Hindu,-26.72335729434836,-87.46468762350115,141.2584044926943,-13.445889491799429,-73.25605408692574,D,C,-174.04195372002354,A,C,C,C,D,-143.6904632628903,0
Divorced,Homosexual,Muslim,42.76624094710786,-33.00026973336575,18.70025837134651,-32.53072612112885,59.45478361244598,B,D,-92.7713225427726,A,A,B,A,A,50.46145883593397,0
Widowed,Heterosexual,None,-146.92214718995186,18.22853575467387,-54.6997217693352,-24.212015136739925,-209.38514753196733,A,C,140.7049312351295,A,A,C,A,B,21.846221188583318,1
Divorced,Heterosexual,Muslim,69.11820592365238,182.1665556526784,120.3291466932709,8.639796414102046,8.551745829181723,B,B,-108.93192519811201,A,D,E,B,E,92.91473454610188,1
Married,Heterosexual,Buddhist,119.41212482501643,-75.16191908619373,44.27768263843006,-106.53250281902216,-139.0785701684532,A,B,93.64648440284326,B,A,A,C,D,-7.963891103667881,1
Widowed,Heterosexual,Hindu,36.179014478617425,-130.01713809512404,-48.74050343268668,-43.258889557094015,-155.45274908076777,B,D,-45.221939049299145,A,C,B,D,B,-52.57260464960868,1
Divorced,Bisexual,Other,46.24684464299005,-109.42058763232868,24.84249852784306,-193.3887955992703,-55.13848215071978,C,D,102.07357137008646,D,A,C,A,D,-22.44871223685605,0
Divorced,Other,Buddhist,71.4196658875065,32.0280032029579,23.252041212061688,-122.98098628664474,169.34353197590184,D,C,39.537041694104644,D,B,C,C,C,145.9189904650697,1
Single,Other,None,71.90321518093366,21.536472043042984,33.53159782274921,-73.20089695083392,138.95025866730325,A,C,4.885950233173541,B,E,C,D,A,-79.88956210713634,0
Single,Other,Muslim,76.71306849953294,44.16933796447003,79.87418597194926,-25.114795629150894,84.12861371860816,E,C,83.698542276568,C,D,A,C,A,-6.701492267967008,0
Widowed,Heterosexual,None,92.79349131976022,16.13090795166869,13.74687893740668,90.50726357345599,65.1728509388587,E,E,23.05341374643957,A,A,B,A,A,-65.53678554491736,1
Married,Homosexual,Other,89.14035422280035,-68.57766852971811,164.87904917735958,-58.035459613118775,162.36401968483304,D,E,58.61261040058231,B,B,E,C,C,43.02692760125198,1
Single,Other,Muslim,-60.51391191157983,46.26289927320354,-143.29808893530603,-100.37599039614634,-135.23947379787887,A,D,-47.69717848239354,C,E,D,D,A,127.27360949005293,0
Widowed,Homosexual,None,42.90336932226018,-4.998188563235977,13.52392380299249,-13.613304939068913,106.42711350615414,A,C,-156.09944473343805,C,C,C,B,A,143.22436564141137,0
Widowed,Other,Christian,96.38410736444222,-132.4714238272425,-56.43535246538589,183.25816107671332,44.52382586450895,D,D,55.40761773924987,C,D,E,D,B,27.883659526341663,1
Married,Other,Other,72.47281608526133,32.2334317873438,-50.27563635404558,183.6012915946025,90.22884373748934,A,C,-54.366256131656534,A,D,C,A,A,92.50410523666147,1
Widowed,Other,Hindu,27.718900854690958,-188.9826365769902,-0.9966454813397233,178.30763266935162,33.32530643038268,D,A,38.99337996733196,C,B,C,D,C,-261.97453799120836,0
Divorced,Homosexual,Hindu,18.21655059231491,-98.25402953909703,-120.29046561823674,59.13266301155247,211.23782789655593,C,E,94.13538437578875,A,B,C,B,B,-48.61364671539202,1
Divorced,Other,Jewish,-6.198122112885018,58.303947812885646,-49.56738491847959,65.74095212490317,95.8187649928746,C,A,177.02718699478189,A,A,E,B,D,-64.1924230718984,0
Married,Homosexual,Hindu,20.091120018790374,-195.10596289192432,-80.24127165710779,72.52530379255718,-86.81274497660833,B,C,64.03156142787384,C,B,E,B,B,-95.15623519590281,1
Married,Heterosexual,Buddhist,156.30948198845462,-9.45338815094623,72.94086072517713,32.62414475266925,51.759410716340426,A,B,6.580592912663738,B,E,E,C,E,34.04385033843653,0
Single,Bisexual,Other,60.58237192074871,31.505234123641753,-20.89574409303992,39.58847018905247,-229.85309259857462,D,D,11.698488899091721,D,A,A,B,C,109.62732834649698,0
Married,Heterosexual,Muslim,52.14621476894923,-83.01390693126699,-74.16833437416265,-144.44619691782202,-52.78020849224247,A,A,31.823513820481658,A,D,D,D,D,27.719321697996797,1
Widowed,Bisexual,Christian,-20.618902242816972,-43.64573875396616,16.243812834041314,35.58022492637172,-74.60753596329347,C,B,-20.853803597502083,C,E,C,D,C,229.09663616920417,0
Widowed,Bisexual,None,72.53811556927067,-98.29878046711147,175.09705644028898,-104.44841116719223,-83.48445514717125,D,B,25.74288292497593,C,E,D,D,B,-103.77430889605786,0
Widowed,Homosexual,Muslim,74.03471605385242,125.00662866675853,64.86937538052217,-102.07685218487914,128.25973155257228,E,B,-8.03176172401734,D,E,B,E,B,-59.0897969939819,1
Married,Homosexual,Other,-98.43167114947295,66.1087429795266,43.19273767739492,-94.06960691114789,-63.54868449482161,C,E,-82.44849066739225,B,E,A,D,C,-137.8128608165907,1
Divorced,Homosexual,Christian,-5.369683097168055,-38.79943949015344,-130.72263759634964,216.27136705904556,-66.60811606469117,D,E,-195.86129872373425,E,C,D,E,C,76.65613077623644,0
Widowed,Bisexual,Other,-64.80876915627165,-72.9933496315499,139.8724789660162,-103.56679571766709,65.92004754131219,B,E,29.467831072810114,A,D,D,E,C,158.86140305467222,0
Single,Heterosexual,Buddhist,24.282090138667304,-26.929147116336193,40.92344903655024,-17.165313698115213,26.05255540353838,A,B,186.01636435243157,D,D,E,B,A,30.651496244167202,1
Widowed,Homosexual,Christian,66.85825611715389,133.436709435549,86.16506882961484,131.60928971573009,9.777930015783364,A,C,-18.834539624251793,C,E,B,D,E,28.452135884241564,1
Married,Heterosexual,Other,132.53197948799053,-57.87752619562756,-136.79872752744168,-7.78417763502923,-145.1818791960372,E,A,51.594195363516896,A,E,E,A,B,48.666493195125746,0
Widowed,Heterosexual,Hindu,7.022186396017882,78.79522368840574,-27.88683594217743,38.542620375454604,-126.1475592697624,A,D,-107.29597479720935,D,B,A,B,A,8.161949037700197,0
Married,Other,Hindu,143.77520642716652,-55.21274437137914,-61.65749261587771,-40.64913056019112,26.019961317581146,D,C,-11.746163902987876,B,C,B,C,C,-16.69850908989097,0
Widowed,Homosexual,Muslim,-120.3566224975475,49.386199616843335,156.157677936564,28.414882591079966,32.513307064674066,C,D,136.62691387763422,C,E,B,C,A,144.46788927293358,1
Single,Bisexual,Hindu,120.29555531241117,124.17782148706947,-26.007823247090144,46.81445351564443,-208.59745416762405,E,D,-215.42886631944117,E,A,D,D,E,-106.05610528964769,0
Divorced,Other,None,7.209898351181598,-91.21724443462185,-148.89203563159145,8.209599522035521,144.89124380242734,B,E,112.11735505353306,B,E,E,D,E,-22.404092320141512,1
Widowed,Heterosexual,Hindu,21.92333070087052,85.55455892950768,-164.07572854118925,-229.28131248074456,-170.01291941634977,E,D,-51.84986559112454,C,B,B,C,E,9.147275298727072,0
Divorced,Bisexual,Muslim,-6.851066569817318,-117.45684841327358,158.404615530588,137.8145163660431,-142.1925164228498,B,B,-195.905581848156,D,B,D,A,C,16.451781003446346,1
Married,Homosexual,Muslim,-105.16184926554202,-148.18489409360927,-137.60038792786744,206.39935081680045,109.53401612388127,A,D,-211.61811318982126,B,B,D,C,B,-162.77947055910474,0
Divorced,Homosexual,Other,-30.57490725051376,-14.249465387090279,-195.41273861837274,-46.333616322504575,13.690538225509579,B,E,-28.493089330830312,B,D,A,D,C,60.782925387913345,1
Divorced,Homosexual,Hindu,106.05427291781236,-15.575405927632028,-17.85872301772286,-52.35853258688279,-28.13309386494297,D,A,3.934121457940905,E,E,D,B,A,156.24232467971197,0
Divorced,Homosexual,None,168.66293687197157,-46.008075996634254,88.5161337573791,-274.58172046132387,-43.44096073789612,D,D,173.96157119684747,E,E,B,B,C,24.29399089629648,1
Single,Homosexual,Buddhist,75.00539260392254,-120.01440103998445,40.99386020603447,28.168004798192985,-196.80408617149294,D,C,40.26145788709369,A,D,D,B,A,-141.25249149712064,1
Widowed,Bisexual,Hindu,13.875792387150437,45.79691817228386,8.058791112130038,12.96773675126778,-89.099244892962,D,B,-48.4378812530104,B,B,A,C,A,-34.56311843919085,1
Single,Heterosexual,Jewish,101.5602299831093,94.33484238708462,241.79426120666722,-83.79492074215722,-40.760091453192864,E,E,179.72325009118063,C,B,B,E,B,42.253885869269695,1
Widowed,Heterosexual,Jewish,147.36350552051817,-105.31589617914803,-34.329211142518076,26.923003315505785,-15.029827698366482,C,E,77.61860921791441,E,B,A,B,A,163.93563760045967,0
Divorced,Heterosexual,Christian,-118.73529896377197,-7.559295012136206,86.52851034288311,10.211520081385284,-9.534169462439207,A,E,130.43128673274197,D,C,B,B,D,-146.0191751056249,0
Married,Heterosexual,Christian,-178.77068081427257,-151.49109575292889,269.6029989553826,-62.786566478400104,-20.951866692515527,E,E,-49.27392934176756,A,C,D,D,D,75.40071427525235,0
Single,Homosexual,Christian,-104.23327290865451,-148.74800285878987,147.2860968369447,68.93031326739535,75.66216604881241,B,D,12.146402206261184,D,A,A,C,E,26.684631891928785,0
Single,Other,None,25.441567985889996,-25.90053915163143,-108.81911004262119,-31.296143583115814,-78.59609603879022,B,D,44.84091759203409,C,A,C,A,E,35.64903263834723,1
Married,Bisexual,Buddhist,-90.01480035787736,33.70319332966414,-58.076214066103745,-36.34361125385572,27.5388105827315,C,E,-13.363032119928148,A,A,C,B,B,105.641719937457,0
Widowed,Bisexual,Buddhist,170.014430465855,17.735107817669203,48.658674848630184,92.31469111124994,141.22763038586265,B,A,53.50339829595085,E,E,A,B,D,-53.70520715225874,0
Widowed,Heterosexual,Muslim,-165.66508385933915,66.59180649350621,64.09484192340952,98.55054710887529,-6.079868869392985,C,B,84.46463005628931,C,D,C,A,C,-182.34510830494415,0
Single,Heterosexual,None,115.16624492360457,158.32530850122458,-81.90393914929605,87.59691637691253,91.36503055445282,B,C,-22.785190296353836,C,A,D,D,A,141.01696906581674,1
Widowed,Heterosexual,Muslim,10.611594647231163,-89.36573745084362,-63.157465104164054,-87.46088921294829,-70.61876899631196,C,E,62.99047097688242,D,E,C,B,C,83.2330491254887,1
Widowed,Bisexual,Muslim,-45.10966163210363,43.206379149414836,211.1375892497227,11.10189137300214,-61.81594970252111,D,C,160.5304583970358,E,B,D,B,D,-63.35325223605336,1
Married,Other,Other,-52.210291283214886,-107.73125148951182,92.59116910741565,33.54437424179835,12.95732594230964,D,E,-245.13821868728613,C,D,A,E,D,-8.523559321373957,1
Widowed,Bisexual,Muslim,-12.778525677938795,7.940067221113627,74.05134027324377,99.67710850597321,91.44688516859745,A,B,28.756878034656587,E,E,A,B,D,-100.58208118772258,0
Widowed,Heterosexual,Jewish,-19.823970395044384,-48.82488488688378,-16.323781924346118,-170.72075786559876,-107.48695245833981,D,C,40.19879731927432,E,A,C,C,B,66.05852623170364,0
Single,Homosexual,Jewish,72.06002405543471,81.98414654130468,86.52174458037791,140.80737159402054,-32.85538774040441,C,C,8.339801337000239,E,C,E,E,C,33.32105414322691,0
Divorced,Other,Christian,-33.1974060014513,-39.716297107311696,150.98035579523227,-40.38404210219193,-92.6204998579734,E,D,-32.680530536769766,A,B,B,E,D,83.18439064825284,1
Married,Bisexual,Jewish,27.81633536549768,120.44487807101692,-77.18130414580854,41.395274179170976,68.89932794832887,E,B,21.649835645140467,E,D,C,D,A,50.412046521863815,1
Widowed,Heterosexual,Hindu,182.53207889514297,127.42220409997836,125.96846271996486,19.72350985363058,-8.201999221135608,A,E,-34.3542369784416,B,A,B,D,A,-106.47747580860721,0
Single,Homosexual,Hindu,24.92507434853074,194.0068197993209,-28.58911442351123,98.18718232387285,-37.377470897128475,A,A,-96.55105387754294,A,E,A,A,B,-94.43317831180893,0
Divorced,Homosexual,None,-45.96872096914031,48.59656747894906,-38.26545282262719,-0.7010599462474054,21.5005090497912,D,D,-97.27193016751617,C,D,D,B,A,-40.145745727593614,0
Single,Homosexual,Hindu,-134.73049178523536,94.73427041034014,-206.2250259599208,-68.0996816706378,-227.10687936467315,C,B,138.31304566582995,E,B,E,E,B,-95.60437969376692,1
Married,Other,Buddhist,-28.392579013841264,-55.92335843627677,-34.15422995810149,120.15423894541897,72.2484849672592,E,D,185.24746013122171,E,E,D,B,C,-66.20229262218744,1
Single,Bisexual,Christian,-50.735696273098185,59.23032994450479,-42.54487772737555,36.68796608036258,-156.8185078516288,C,E,20.939686100860374,C,C,E,E,E,59.2186165888368,1
Single,Homosexual,Other,1.1511809893882727,-23.125472264946104,131.91489243554605,-69.43190917884252,-76.73307602795879,C,E,75.02515629061295,E,A,D,E,A,63.62140961160103,1
Married,Homosexual,Christian,30.83891674446635,-20.68721088277471,-69.54628412681528,84.04747481113549,-49.61394281592714,E,D,13.044555692060902,C,E,C,B,B,21.251302776387533,1
Widowed,Bisexual,None,-34.07725982315407,67.80273953639278,56.22645515445759,-7.94354468627995,55.484349142206405,D,E,210.75305717963028,C,A,A,A,B,82.97862352147419,1
Single,Homosexual,Christian,152.5481748851279,25.785758118426845,-147.75978420636093,77.20312865017841,-186.40317917275885,A,B,-48.77997361002851,C,D,E,B,A,-67.72886485033865,0
Married,Other,Other,-77.93033470252709,52.08766332737931,-14.44747287517191,-77.68729611821044,-98.20875194089257,C,A,18.904251332698493,E,A,D,B,E,242.27344081044896,0
Widowed,Other,Other,159.38289301327694,-89.74952356816159,9.866837355168057,-89.69690426913277,-88.32372410925637,A,A,65.12085576316865,E,D,A,C,C,-146.62247378562247,0
Divorced,Bisexual,None,-52.588566843379155,-65.06841352996892,-155.6824615480171,-6.340759591062832,-31.446008559279637,C,B,-130.15128256274076,C,E,B,D,C,-25.723990964552577,1
Widowed,Bisexual,Jewish,99.08318821246199,151.45495473499147,-59.72126525822941,33.507026292239225,-74.93221360604903,E,B,-0.3550977275803434,B,A,A,B,E,124.61748547788783,0
Divorced,Heterosexual,Christian,48.116355081576806,-87.14874478396993,-66.56101995377439,-125.11022415097052,23.531692489690972,E,E,133.96346605851647,C,A,E,A,C,-77.90233205897434,1
Divorced,Other,Christian,190.5739939581664,-71.10792730332457,-108.23718157695032,52.36565022030055,6.646113360932396,E,E,-90.61494920104917,E,C,C,D,A,-109.22091444693365,1
Widowed,Bisexual,Jewish,132.82642596838483,22.470994802401894,43.29468569233874,-142.1950450074261,-50.62008966269759,E,D,81.48998506092441,B,C,C,E,A,-50.62424870383785,1
Married,Other,Buddhist,-30.277426249895406,-69.88314759954389,-63.32780324550495,207.52295061883066,-77.19915721192724,E,D,-60.358790692668606,E,A,C,C,A,-168.3752167873175,1
Married,Homosexual,Jewish,29.61918209735917,-129.7382821824846,136.57699689657093,27.652722295544795,-16.749959487994513,B,E,-63.540668941896115,A,B,D,D,B,-4.385644143420488,1
Divorced,Homosexual,Jewish,-13.948983440669437,-90.29743905199302,-138.99792778475245,184.39884451498511,-45.92986739574067,D,A,111.73724491073666,B,D,E,C,E,127.28840868303912,0
Married,Other,Buddhist,5.273414298763999,-27.208475682802565,28.47800358226531,-29.475673213836444,-4.29026190241178,D,A,107.19490885886786,C,B,C,C,B,-11.658102254530894,1
Divorced,Heterosexual,Muslim,58.759325817255345,1.1220237280015835,-100.19883050676836,-148.31344347039646,114.5094630654456,D,A,77.64047443237773,E,A,C,D,B,-74.9002689036984,1
Divorced,Bisexual,Buddhist,37.102806040407984,-150.18775649003518,-62.00674359937105,-84.38027725821013,-52.49204210773364,E,D,72.82884289639055,A,B,E,E,A,-61.826434824742,0
Widowed,Heterosexual,Jewish,53.096611482941256,41.59871433190934,-39.005280566954056,162.1868903388885,38.505835847011156,B,D,-131.69223301474722,B,A,C,C,C,115.71340938254875,1
Divorced,Homosexual,Other,-156.0183558207997,-73.43540623862631,195.03145474732705,-154.92396880501093,-108.5589951269782,D,C,101.53920573174877,C,E,D,D,E,-99.6789803304834,1
Divorced,Other,Other,185.82788403752718,84.81200455116577,177.79008248022967,-23.099831444740843,55.58103869509235,A,C,-5.297213261998944,A,C,C,E,B,36.63894018383131,0
Widowed,Bisexual,Muslim,-74.50325512749258,3.5183177839122717,26.93963252667603,33.02744208537376,-70.19814612106885,D,E,46.459750265726676,C,C,E,A,E,-127.78317849765494,0
Married,Heterosexual,Other,23.4173958390414,-149.9122278973664,74.94302426435536,76.5984554381205,-38.891346942593024,C,D,-78.66725596759561,A,E,A,C,E,35.44086844559596,0
Divorced,Bisexual,Jewish,-21.445106710638655,36.804397746463415,-86.77458085003158,-140.3708210759188,-22.216836511414996,A,B,89.74700153251887,B,A,A,E,B,208.7719326498131,0
Single,Other,None,122.35252133817323,-152.4239620765801,-170.27220860745902,-19.204259464961602,-196.9365513990853,B,D,138.64870255974648,A,D,E,C,C,45.46720919884501,1
Divorced,Other,Jewish,-51.52964737653102,112.49664827801232,-13.946113279201805,-13.061930763892619,-89.21348883002086,B,B,-96.12237030323053,A,C,B,C,B,210.37441061147305,0
Married,Homosexual,None,86.96898967856413,122.04259586746484,193.34326830585252,51.93070270268192,88.50576324291902,B,D,199.84245643558637,E,A,D,C,E,-45.342284328416376,1
Divorced,Bisexual,Jewish,38.312958634825165,-115.55432690388679,-43.238600987769686,-31.647776115681737,241.87677386671632,C,B,29.52577316913059,D,D,B,B,A,163.93913628623628,0
Married,Homosexual,Muslim,-101.62250174331034,-150.85519059454185,115.3923226456784,69.13029052870631,10.085116735596506,C,A,-118.58593583971242,E,A,E,A,C,-19.131458781064115,0
Divorced,Other,Jewish,-194.63415251017432,-67.57558126169477,123.31790185967861,-105.27825192073261,-42.6911921276399,A,E,196.85732585121957,B,E,B,B,E,7.2852949145435675,0
Divorced,Other,Jewish,154.3282458694609,99.80229337176063,-90.31131104150532,19.759509519878282,-3.4646918333176258,D,C,-6.51545982406265,A,D,E,E,E,144.60891162962136,0
Single,Bisexual,Muslim,-97.98279182617125,72.72543813576753,-22.734917862835506,-55.76940619416397,76.12958479615605,C,D,69.60832848070079,C,D,B,D,A,205.0868496621649,1
Divorced,Bisexual,Jewish,-3.895775271756944,318.16959317943514,87.37486366400978,-42.22387028920755,83.08895393633003,E,D,-48.5447676452701,E,E,D,B,C,39.89874240642072,1
Single,Heterosexual,Christian,99.24147178390935,15.462868117038722,10.560876914457697,-118.96187829171039,55.26204294562728,B,A,150.90904961438108,A,B,E,B,C,0.22761412059651284,1
Divorced,Bisexual,Hindu,-13.285098632385766,-52.44187688935994,-153.57327389707095,-18.91001259455332,10.895322843184442,A,D,-7.789418257240241,E,E,D,A,C,29.239754491285296,0
Single,Heterosexual,Hindu,-129.187601274648,-74.62240640600899,14.116620973888722,52.9290613004988,-60.115840305880674,B,E,-22.868255506654723,C,A,E,C,E,-172.9655439679484,0
Widowed,Bisexual,Other,-75.04877021255177,-116.72731537951482,-39.417997162913,58.028855518674995,6.561217963115166,B,E,-57.15025584382195,D,E,D,E,B,-140.32026388576776,0
Single,Bisexual,Hindu,95.61162023751871,-61.770700544952774,37.16796887461659,39.2077057755143,-155.28771415865717,C,D,-176.2728143374431,B,A,E,C,D,-99.5130620109763,0
Widowed,Homosexual,Christian,12.084054198785637,229.15178837266984,-239.33686824371895,-129.18549567136114,-160.07221272044904,D,E,159.73777225335388,B,D,E,A,E,-26.06656728005481,0
Married,Homosexual,Muslim,49.12211230755035,-69.3545476383464,-142.19633859321968,65.85008799595529,0.24943632444936753,C,B,-122.56389948988036,C,E,C,E,B,-38.10003746080813,1
Divorced,Other,Muslim,-34.60507417283176,35.30423920269464,-60.06004865446805,-8.153045448506978,59.255227386664636,D,B,-56.38847002948925,C,A,B,D,E,23.131981997535718,1
Divorced,Homosexual,Muslim,5.659389459530018,62.87636222872565,31.538009566778847,-158.25677617518411,-36.65852286673463,D,B,-141.09316475084086,C,E,C,C,E,168.37159754497597,0
Widowed,Heterosexual,None,-19.456262357843816,-12.991979066364568,135.37055207696756,-72.23450977145119,86.90748378263187,B,E,64.62378574943038,C,A,A,C,E,-54.418386173666164,0
Divorced,Bisexual,Buddhist,80.51730201270924,-33.03615989963905,-92.62943691242657,103.74985571351016,-95.4091435590072,C,C,-143.72464667894386,B,D,D,A,D,-38.12622466682946,1
Divorced,Homosexual,Muslim,-147.01107068250164,-19.81207328750494,260.0747805874401,46.41440345666216,108.84408317843166,C,B,-109.56214642801585,B,A,A,D,D,108.98517153802096,1
Single,Heterosexual,None,-98.12871138349396,-15.574806581194439,57.36017027967159,55.153567815714254,15.717011742455373,A,E,43.68435971809889,C,B,E,B,A,-38.74710259020588,1
Widowed,Homosexual,None,-146.32867589754684,46.484808075902905,-80.50280661747358,-135.8426394089189,-69.0399218934328,E,E,13.976549691401733,D,D,A,C,B,85.93255599099405,1
Divorced,Homosexual,Buddhist,272.0200148671615,37.720758741736475,42.41449971008599,-66.05234024169027,-72.19161348691568,E,D,54.58917125567644,A,A,B,A,E,2.6627647323103987,1
Married,Other,Christian,151.1643204011086,-178.18214085956106,-55.651777244918435,115.65215377322318,58.09066691736279,D,B,-78.97694205872496,D,E,A,D,D,-104.51122407488201,0
Widowed,Heterosexual,Muslim,111.64589654068624,-39.52204849080785,304.66927954023856,81.7083162393458,-80.83016382579072,C,C,57.405154122526504,D,A,A,B,E,-29.608259956728862,1
Widowed,Bisexual,Muslim,32.149037026480784,37.6978612546211,63.859704353710164,22.177286955511498,46.4729306102245,D,A,60.36958796230771,B,E,E,E,C,28.74066995210644,0
