country,race,Veteran,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
US,White,Non-Veteran,Bisexual,D,C,31.445852689728444,-50.86908327422391,E,37.103719585857895,E,150.9745423112526,1
Other,White,Veteran,Other,E,E,54.85061878378477,135.19762132579194,A,147.44989423146882,B,-17.001084057369745,0
UK,Asian,Non-Veteran,Heterosexual,A,C,-100.89074355513144,25.471971280872374,B,-162.2729534013251,D,88.87021196306242,1
Germany,Black,Non-Veteran,Homosexual,A,A,121.18280062142817,-197.56108495704808,B,95.23129418867775,E,105.56789566491129,1
India,Other,Non-Veteran,Heterosexual,E,E,-161.6713855901218,-67.49706418199725,D,4.4933654237441525,A,102.17290890214021,0
Other,Other,Non-Veteran,Other,E,E,-97.49038448258126,58.5084692534357,D,-123.76659532572599,D,-47.53278428482856,0
Other,Other,Non-Veteran,Other,C,B,-6.3337828739259745,-124.81304951854541,D,-116.24395909288442,E,-6.5106804557571705,0
China,African American,No,Other,D,D,25.344515202433332,98.23739271869923,B,21.73493545853696,D,137.78364333976705,1
China,Black,No,Homosexual,E,D,126.99018149237757,-126.71292856107206,E,30.92181462294734,A,123.64960955270014,1
India,White,Veteran,Homosexual,D,B,-12.20869775294027,-102.10950585238301,A,-84.36935551069132,C,-231.3864628593385,0
Other,African American,Veteran,Heterosexual,A,A,-8.366062939406724,13.237428954285873,D,170.87715098892156,C,2.6753324255518582,0
Brazil,Asian,No,Bisexual,B,A,176.77285494540953,92.101924969309,E,-32.55216926654435,B,-32.93698888064772,0
China,Asian,Yes,Heterosexual,A,E,118.21824093605503,18.016426520693756,A,-130.9238936232563,C,138.10858265140106,1
Brazil,Other,No,Homosexual,A,B,-21.219753767749566,-159.5084925692795,B,127.6607721061699,C,-5.206875674951585,0
Mexico,African American,Yes,Homosexual,B,E,87.42102882437813,25.554250596732974,A,-16.847421633193367,C,138.98795922324805,1
China,Hispanic,No,Homosexual,B,E,191.3639332966991,-74.58351380872396,B,84.6112040147851,E,-70.75053366503488,1
US,Other,Non-Veteran,Heterosexual,E,E,-45.14076636847597,-4.616007357306224,B,-117.45286366734473,E,90.61819854824074,1
Germany,African American,No,Homosexual,B,D,-58.75715670992368,108.2049247512537,A,58.3657746153669,C,28.70311925182546,0
India,White,Veteran,Heterosexual,E,C,-102.59929545803155,131.25554687968156,A,17.616818394672944,A,-39.930307439526494,0
Other,Black,Non-Veteran,Bisexual,D,C,85.03866695759612,6.0857174286147755,A,-131.14162236706855,D,69.42057905977404,0
US,African American,Yes,Other,A,C,30.621222072737318,87.06161743330995,C,-216.6259449450021,A,-62.93730610389382,1
Germany,Hispanic,Veteran,Other,C,B,-17.96500111961355,211.73697810477177,C,64.0341465739853,D,-2.6057330371776777,1
Germany,Black,Veteran,Homosexual,A,D,-185.1189322654912,-8.228993130306367,E,-53.46932901915486,D,-41.97369937579137,0
US,Hispanic,No,Bisexual,A,E,85.8414894497889,118.33600368291579,B,-7.4708863966155326,C,-56.52284779909817,1
Other,African American,Veteran,Heterosexual,E,D,-45.45530319148136,134.28096769066022,E,-50.48840586240849,D,-34.708598527796184,1
Mexico,Other,Yes,Heterosexual,E,A,48.66622825419858,-115.4711608175494,D,67.54644983659891,E,10.953957690437155,0
UK,Black,Yes,Bisexual,B,C,-57.69156589662647,96.36000042800984,C,-87.98068292067491,E,-76.94246001541897,1
China,White,No,Heterosexual,E,A,97.44028065752966,-205.55265236799127,D,-69.74861068097132,D,-132.00256425584877,0
Germany,African American,No,Homosexual,D,D,-120.7475894668414,-109.37396493413564,D,-25.710808803590435,B,-120.05045625098522,0
India,Other,No,Homosexual,A,A,105.95453445167553,-106.62895806648407,B,-44.583529791114486,A,-94.75507554911762,0
Germany,Black,No,Homosexual,A,C,-203.08279127978616,-51.56746439385363,E,-57.596232010071915,C,45.497001688624614,0
India,Other,Veteran,Homosexual,B,E,199.5761308203848,32.70161612569204,E,-73.2869563285064,B,87.00151531104171,1
US,Other,Veteran,Homosexual,A,C,-100.70657189457863,-14.550572811263473,D,11.42564749035337,D,75.09096830074728,1
India,Asian,No,Heterosexual,E,C,-34.16870473679557,-27.681531155192907,B,37.558040080752384,A,111.32748798139309,1
US,Asian,Non-Veteran,Homosexual,C,A,159.48105556149392,-2.1583299723114187,E,-74.0279647426724,B,-55.72724919788167,0
Other,Black,No,Other,D,C,167.96375576598132,-10.076916540023529,D,-65.39122778416362,E,184.5346646155676,1
Mexico,White,Non-Veteran,Homosexual,A,D,85.14795674370545,17.363422686953424,B,-115.91105723862323,C,-94.40854237214576,1
US,Hispanic,No,Other,C,A,-43.53757435315138,-159.22791929712665,E,169.07113114954916,C,-145.1583279854989,0
Mexico,Hispanic,No,Other,A,C,-98.63820716762294,50.4708315093246,D,-77.05284165479856,B,50.32253876683958,0
Mexico,Other,Non-Veteran,Other,E,A,-116.90813556356223,-27.255789228493004,D,11.3189160381896,D,-16.12137176584508,0
Mexico,Hispanic,Yes,Heterosexual,D,E,-60.90285480577868,-21.231497578543102,B,68.50218850502601,C,-49.96325666612301,0
UK,African American,No,Heterosexual,B,A,-210.02240954109573,-67.83979900457165,C,8.766861025213398,E,172.74432507418558,0
US,Asian,Non-Veteran,Heterosexual,E,E,-11.167330627981888,-134.39224671647725,C,47.72089391871249,D,-64.5109435787934,0
Brazil,Hispanic,Non-Veteran,Heterosexual,B,B,-117.51788633553548,175.1108076921246,A,72.41521073106964,A,39.571952034357615,0
UK,Black,Yes,Heterosexual,D,C,18.799862665631164,-66.0425940322008,A,-41.09132127798531,E,179.2190623526285,1
Other,Asian,Yes,Bisexual,D,D,-25.76483820316311,-9.102397773943922,E,-140.58931276149622,A,-232.88368588413087,0
Other,Asian,Non-Veteran,Heterosexual,D,E,85.21527742216676,-218.97797327529628,B,12.146386901708059,D,1.8582348994570448,1
China,Asian,Non-Veteran,Bisexual,E,E,-101.3503938238906,31.814984364607557,E,120.55701745468599,A,-23.858785407065287,1
India,Asian,Non-Veteran,Bisexual,C,E,-179.24066110337512,20.171121765729488,C,271.161497129981,B,-47.85030498295196,1
Germany,Other,Non-Veteran,Heterosexual,D,A,-51.55758458045322,104.83544613080223,D,113.7476166655943,D,217.03127716739553,1
Mexico,Asian,No,Heterosexual,C,B,-99.23687396289544,-114.293502993065,A,-7.359760855922981,A,54.80273880199166,1
Mexico,Other,Non-Veteran,Homosexual,D,A,-42.115149925006364,-120.89238912076503,A,90.29162749709948,B,-135.52394894117086,1
China,African American,Non-Veteran,Bisexual,E,B,-28.794881933181838,-110.22477335108792,C,-41.72831928216757,B,21.286137824755798,0
Brazil,Asian,Veteran,Bisexual,A,B,-27.54851848176611,-62.796122885544584,B,-119.76445185040126,A,53.439709401920595,0
China,Hispanic,Yes,Other,D,A,-50.045494023846516,-51.89809527944188,A,-20.513913829878213,B,87.18096396595848,0
Other,Asian,No,Homosexual,C,A,20.84792694073592,-180.1960245454944,B,39.73604889635302,D,183.48489345672192,0
Other,Other,Veteran,Other,B,D,8.657602421526466,70.22212027772157,C,-115.60739906824304,D,-12.369206123112527,0
Germany,Other,Yes,Heterosexual,E,D,-2.8044668556818366,163.92104648866487,B,-15.683541442377205,A,218.84401907002777,1
Brazil,African American,Veteran,Bisexual,A,E,130.023670274062,154.64028679073465,E,-90.94979476829904,A,-30.716788627474212,0
Brazil,Hispanic,No,Heterosexual,D,B,24.5011851285083,174.4678305028927,C,-146.97438136562658,E,242.65746900498044,1
Other,White,Non-Veteran,Heterosexual,E,A,-84.06474149491072,17.58873931454198,A,221.86303027253152,A,-130.22184719113855,0
Other,White,No,Homosexual,A,B,40.26602745827994,21.764331967176652,A,29.231250300391633,A,-186.56293561303607,1
Other,Hispanic,Yes,Homosexual,C,C,-47.58275918697053,20.079525526304494,B,-100.35466796059977,A,74.01389328008634,0
India,Black,Non-Veteran,Bisexual,C,B,-52.84990144648193,130.65423183912492,D,-9.14395047948388,C,192.64832126415908,1
UK,African American,Non-Veteran,Other,D,D,83.71230927473287,-96.91347041479426,D,82.2142248886263,B,105.42940737569732,0
Mexico,Hispanic,Veteran,Other,A,B,52.899684324934604,-57.67871817426844,B,-35.77785997425663,D,-30.002745690742383,1
Germany,White,Yes,Heterosexual,D,B,14.69674663617303,11.89203562687829,A,-51.07609683831878,D,131.09864137410042,1
Other,Hispanic,Veteran,Homosexual,B,E,-150.57129111855554,-66.80839083900531,B,-66.41821680210869,E,-190.47506709794249,0
Germany,African American,Non-Veteran,Heterosexual,E,B,152.98793395750397,-108.84492255475013,C,-158.8799539100547,D,67.9885657958108,1
China,Other,Yes,Bisexual,A,D,-85.23142747790466,52.03009648089028,C,-177.2984849039738,B,-53.16084712361213,1
Mexico,Other,Yes,Homosexual,A,C,-96.80276056500855,-24.703453008817988,E,49.8843083034589,A,-170.48531716173338,0
Other,African American,Yes,Heterosexual,E,A,55.95552759020232,-47.49716231041139,A,219.6595457374885,E,70.61575628946608,1
Mexico,African American,No,Other,D,D,-95.74775944472164,-74.69530923844312,D,-25.091108432068616,E,86.42243101352014,0
Other,Hispanic,Non-Veteran,Homosexual,A,E,-7.0917819204355785,43.333331333400935,D,14.531518869572402,C,-112.554370311583,0
China,Other,No,Homosexual,C,D,-84.40542995509288,-53.795577750851834,B,-59.58250188742825,C,263.69287963079245,0
Other,Other,Non-Veteran,Bisexual,A,C,-185.7342315169972,97.36331120310278,B,94.66662621362252,D,50.37834835825128,0
India,Other,Non-Veteran,Heterosexual,D,E,-55.43114789575139,12.105465957333415,E,2.729374460880212,D,-31.688869081452243,0
UK,Asian,Yes,Heterosexual,E,B,13.316628152999124,-128.53629455322496,B,-212.03396337413997,B,-116.52004549654391,0
Other,African American,No,Bisexual,A,A,-17.00634962429943,15.8104709435713,C,-85.13062846139937,D,-96.937648156458,0
Mexico,Hispanic,Non-Veteran,Bisexual,D,E,-76.96269856541188,84.39580575107956,C,-68.49444625091388,B,72.6137902250921,1
India,Black,No,Heterosexual,D,D,41.45983598547235,-208.05901762772248,C,-89.2773119985828,A,-128.92537644982662,0
Other,African American,Veteran,Homosexual,B,D,-91.10525228951356,-14.659296943045124,A,98.11512746801165,B,-137.3163162884092,1
China,Asian,No,Bisexual,D,B,-10.883823987421069,77.30269075858519,D,-5.8408701429317995,D,97.83048701374636,1
China,Other,Non-Veteran,Heterosexual,A,E,140.17943338139716,41.47339642532405,B,-121.29141880136021,E,98.69879007498463,1
US,Black,Veteran,Heterosexual,D,A,-34.828315319580234,9.486142330681341,D,-21.77419948759977,B,-122.94887597644923,0
Brazil,White,Yes,Heterosexual,E,B,-92.47935769306034,113.86758916593918,B,-33.819762498018704,B,-1.1579987268207506,1
UK,White,Non-Veteran,Bisexual,A,B,21.320896461595147,-67.80103401299723,B,108.88010625309859,C,-54.88981830571983,1
Other,Asian,Non-Veteran,Other,A,B,-25.427616135659402,-27.63721165589136,A,-186.9889579806609,A,-59.3612684156565,0
Germany,African American,Veteran,Other,E,C,101.17858069858991,33.6866629955502,B,-102.8726106020943,D,-97.52282431877917,1
UK,African American,Veteran,Bisexual,C,D,-69.35171633420451,31.039139510817638,D,205.96509564483324,A,-4.271128715115093,1
Other,White,Veteran,Homosexual,C,A,-21.33690493274105,-8.489560512384939,C,-72.45196380003568,D,44.356744748256524,1
Germany,African American,Veteran,Bisexual,C,E,-14.496840828878,-11.831365108398506,C,-17.13483065824741,A,-85.51089137107614,0
US,White,Non-Veteran,Homosexual,D,D,-68.32365528695382,-54.551278335218555,D,-49.72289352757207,C,-75.98454503873326,0
India,African American,No,Other,A,E,36.835614565198604,-68.97582980867645,D,89.8268444573079,C,15.50005344484713,0
Other,African American,No,Homosexual,D,A,63.092181614852215,-114.08870603966884,D,16.19680144160071,D,100.44605470658095,0
Mexico,Hispanic,Yes,Heterosexual,D,A,126.38518966486996,92.75769589159584,A,152.8639092239835,E,111.68504132320463,1
Brazil,Black,Veteran,Heterosexual,E,D,-60.742725800982655,-78.40173980400465,A,-53.24864073939369,B,-2.1955521473028505,1
Other,White,No,Heterosexual,E,A,60.979561093506504,-124.60566386396519,C,-1.1651311411081147,E,-67.01320457317705,1
US,Hispanic,Yes,Other,D,B,8.199056088276786,124.8905184043976,E,78.78332013337068,E,198.17256623056483,1
Germany,Hispanic,Non-Veteran,Heterosexual,B,C,-50.395321539469485,-24.204847529451598,E,193.85641305591957,A,220.31712571136825,0
Mexico,Other,Non-Veteran,Heterosexual,C,B,35.10973787620652,-65.27699479878949,D,-87.85146587570381,A,-106.30806043763033,1
UK,Black,Yes,Bisexual,C,C,-23.243590977591914,2.7561304580988195,A,10.921822276588198,A,-136.18954565923315,1
Mexico,White,Non-Veteran,Other,C,D,93.10110660833223,-69.60106026292216,B,-10.263260651676621,D,-147.4365303115453,0
Brazil,White,Yes,Heterosexual,B,A,119.30768374884539,-117.31726863965129,A,-199.35679180846643,D,-45.26913682394284,1
Mexico,Hispanic,Non-Veteran,Other,C,D,39.475515677094144,123.4927949289051,D,17.983648978297488,C,120.61731121582184,0
Germany,Other,No,Homosexual,B,E,51.73625187437468,20.418568335314287,B,21.607705016104102,E,109.79081571371341,1
China,Hispanic,Veteran,Heterosexual,E,C,61.4395850606874,143.41422524000325,C,-112.54851231588536,C,18.91502426200372,0
India,Black,Veteran,Heterosexual,D,D,10.074306708568452,-129.3371631197795,E,-156.6333122025434,B,-104.88380238832791,0
US,African American,Veteran,Other,B,D,-122.23282424838821,-206.0604269579351,A,94.50634834652794,B,-123.76145377488487,0
Other,Asian,Veteran,Homosexual,E,B,-14.654331122564246,62.50182463688311,A,40.051258151963296,D,-158.4251140648806,0
Other,Asian,Non-Veteran,Heterosexual,B,B,-53.62356967102113,-4.396220246353259,D,70.48825823115746,E,-44.56995882683181,1
Brazil,Asian,Non-Veteran,Heterosexual,E,A,-10.074968260455593,56.02049761803172,E,-28.75569241155467,A,-79.98006597852,1
Mexico,Asian,No,Other,C,C,-75.76597590063199,28.359794302191005,D,38.845278499232435,E,106.47848251357503,0
Germany,Black,No,Homosexual,D,C,-79.29169786700864,36.64516868797162,B,42.72848588017226,B,90.08921527662372,1
Other,Black,Non-Veteran,Other,A,A,55.502197401383526,-0.6447413752793346,E,31.597105419075195,D,-73.07603123845003,1
Mexico,African American,No,Homosexual,D,A,37.545046162219556,-214.81594153904305,E,-122.91805715546896,E,184.60087691036148,1
India,White,No,Bisexual,C,A,-29.425148565461367,32.341773682108,D,162.36937917521033,D,-21.92985828340244,1
Brazil,Hispanic,No,Heterosexual,C,C,-53.267006190286345,122.87094120411346,E,-173.77356287219888,B,-113.40272700906229,0
UK,Other,Veteran,Homosexual,E,D,-213.8887340625845,56.26242055941958,C,-88.11028677542602,C,-103.82647695488964,1
Other,Asian,Non-Veteran,Homosexual,C,A,-63.754458418821734,-105.08784700057119,A,-20.026473177453745,A,211.48170752048233,1
China,White,No,Other,D,C,-10.731647866348732,102.22896115535205,C,107.75683167926972,D,41.355292157223076,0
Other,Asian,No,Other,E,B,-141.04028771226177,80.97863148708655,B,82.06832941296034,B,37.62863629915179,0
China,African American,Veteran,Bisexual,B,C,-161.1814451853973,-102.50908678646948,B,-53.407177400168656,C,-125.26059617462644,0
US,African American,Non-Veteran,Other,E,A,90.82728667099087,-138.63571273144822,B,16.50701207283803,E,-93.71812921466848,1
Other,Hispanic,Yes,Heterosexual,C,B,-91.65822734043981,-146.31964828536746,B,-100.12761566589484,A,-52.62266891468752,1
China,African American,No,Other,B,E,33.9930081607993,-243.50620237589752,D,200.84950756471193,C,-89.69868623648254,1
China,Asian,Yes,Other,A,B,-79.59447919143723,-179.8728694444958,E,82.0907166603869,E,-62.66990231243474,1
Germany,African American,Veteran,Heterosexual,C,A,-5.594125899715636,61.798926952737624,C,-79.14238359568895,C,-61.124645914208976,1
China,White,Veteran,Other,C,A,-37.323688685179924,-42.78338167726022,E,-80.86891593573871,E,-64.2539464047356,1
UK,Other,Non-Veteran,Bisexual,C,E,110.43108259914159,-56.035086057370464,B,29.2772983660809,A,75.56934449806883,1
China,Hispanic,No,Heterosexual,C,D,69.88522810966269,-77.08598404368004,A,69.26705254145047,B,113.29455811493972,1
Germany,Asian,Yes,Bisexual,A,B,-54.986095491005436,3.7544954476529417,E,-62.511832074785055,A,-41.536422425286894,1
Mexico,Black,Yes,Bisexual,A,C,77.40099820898382,-67.01487737846963,E,65.28593444684807,D,-81.39223587693006,1
Germany,African American,Non-Veteran,Heterosexual,B,C,-198.22749908234724,-15.398534944002432,A,-66.32030821158746,A,43.59385157929568,1
Germany,White,Veteran,Heterosexual,A,E,-26.14558746972974,-61.822524485610664,A,24.02352063823525,D,-80.01027423021813,0
Mexico,Black,Non-Veteran,Homosexual,D,A,-42.71246279678997,-43.17232354171501,A,23.471615681440124,E,-1.097062017643522,0
China,Asian,No,Homosexual,A,A,-64.46693572861597,-30.54471986899261,A,-89.55893906633581,E,-19.085109473817806,0
UK,White,Non-Veteran,Heterosexual,D,A,71.91198229909646,-158.51900567943304,A,-61.42264422894353,A,131.161724391787,0
UK,Asian,Veteran,Homosexual,A,E,26.631782403713185,-46.653688897061,A,81.71623116444093,D,46.713344687324195,0
US,White,No,Bisexual,D,B,-35.70890201598685,-40.2827423870884,B,-8.378087194146028,D,-140.8292251571783,1
Other,Hispanic,No,Bisexual,D,C,12.447939138931659,90.65002407584475,D,-169.78338334866996,A,72.25651525573552,0
US,Other,No,Homosexual,B,B,178.63456706763884,46.75931481154167,D,36.15342448106283,E,-206.95287031835386,0
Germany,Hispanic,Yes,Homosexual,A,E,172.35027992164407,37.59855234779175,D,-80.3873755978295,B,47.950394800359206,0
Germany,White,No,Bisexual,E,A,99.14396386939404,-20.381078013917577,C,-199.66857494271542,C,-5.116348808820178,0
Germany,Asian,Yes,Heterosexual,E,E,105.06694524781722,45.62270461367447,A,150.3820332176277,D,262.2061519421193,0
Brazil,Asian,Veteran,Bisexual,B,C,-82.13757867659226,27.907287711785365,C,-55.24552567437772,D,-70.42869853846787,0
Brazil,Hispanic,No,Heterosexual,E,D,15.390311261352563,93.16532649178288,E,149.40998133059807,A,-123.6204683326644,1
UK,Black,Yes,Bisexual,E,B,11.005173006339525,35.423948673772486,D,-37.255531201602935,A,-194.90053089868172,1
Germany,Other,No,Homosexual,E,E,19.270744231298874,65.36552666157466,C,-132.6972633374378,A,-61.226950201330844,1
India,White,No,Bisexual,B,E,-61.65715514585352,11.247096217420298,E,30.679645781889036,C,110.13980034231435,1
Germany,Other,Non-Veteran,Bisexual,A,A,-144.91395540380486,240.33605990927524,E,65.12654088495535,A,-32.79848154160817,0
UK,Black,Non-Veteran,Bisexual,C,B,58.22791207896927,-60.24459453054016,B,-67.84362086527975,D,-87.45122554935955,0
Brazil,African American,No,Bisexual,B,C,-80.34113087290716,48.850612526946605,B,20.147623468324955,E,9.118695088686039,0
India,Asian,No,Bisexual,A,D,69.81638644589717,125.89662801469814,D,154.28232827257392,A,7.014962665628377,1
Other,Asian,Veteran,Homosexual,C,E,54.583581594048404,-43.14932230673658,E,59.8697908473667,A,8.0618116663303,1
UK,Black,Non-Veteran,Bisexual,E,D,30.563796998842335,161.04324595170638,C,103.43762487427206,B,53.0812659275195,0
Mexico,African American,No,Homosexual,C,D,-90.99839667147066,-2.184617150500124,B,26.77386801690778,B,37.36567862920489,0
Mexico,Other,Non-Veteran,Heterosexual,E,B,-26.930719946867427,-29.313138574844615,B,-35.89062765288077,E,24.17260993103936,0
Other,White,Veteran,Other,C,B,148.29441982796345,-94.10083605404932,D,-63.932508688961754,D,107.11885101886027,1
Brazil,African American,Non-Veteran,Homosexual,D,B,-28.20717339016849,-7.543492319418582,C,15.238751570742757,A,91.00484548643709,1
Germany,Asian,No,Other,B,E,17.180907325300687,8.238015590307553,B,16.278228299596098,D,-209.04452734584535,1
Mexico,African American,Veteran,Heterosexual,E,E,24.302596300907535,154.44096347503177,D,117.7680301423918,B,96.18284830239907,1
India,Black,Non-Veteran,Other,E,D,70.8603830562566,6.455395505442431,E,-52.1668082744323,B,85.39272933904213,1
UK,Other,Veteran,Bisexual,A,D,-60.00957066314495,-46.05355746931608,D,-154.05387923229307,D,52.724332376595044,0
Other,Hispanic,Yes,Bisexual,A,C,-94.01722079490736,16.45402365045571,D,149.73369143327295,D,220.5248192474154,1
UK,African American,Non-Veteran,Heterosexual,B,C,-42.61136100199935,111.91759315355452,E,-80.9311948612821,E,-128.98014663367712,0
India,Hispanic,Yes,Other,A,C,-93.36414193331187,-140.1108299738163,B,-0.47460742700091985,E,26.508660025223975,0
US,African American,Non-Veteran,Homosexual,D,E,-61.50239129597338,29.97267177648203,B,-1.9166925961149144,E,26.32868066221129,1
Other,Other,Veteran,Homosexual,A,B,120.93510847497038,114.75949299611973,E,-68.53390044081998,B,-34.192940297818865,1
Other,White,Yes,Other,B,A,99.78831348889501,-64.48182272290968,A,49.57948335310219,A,141.8397141590166,0
China,Asian,Veteran,Homosexual,E,B,94.98849639485356,-100.7282852267301,B,210.46277068716623,E,-4.93997129185793,1
UK,Other,Yes,Heterosexual,A,C,-35.72157656204574,-29.33419699305692,B,-52.08286620957762,C,71.310120251091,0
China,White,No,Heterosexual,D,C,-122.49885222729311,44.737972368164044,D,31.425877106111326,E,-6.677925994288215,1
India,Hispanic,Non-Veteran,Other,C,E,-53.95484413898915,-118.72778656875147,A,62.24250026053216,C,106.94127779107363,0
Mexico,Black,Yes,Homosexual,B,D,60.11391436332802,62.93885789294238,C,-78.44419762276505,A,-58.82654037680714,1
Germany,White,Non-Veteran,Heterosexual,E,A,-33.509626799615184,79.26193755061777,B,10.176412917115968,E,13.817478918414103,1
Germany,Other,Yes,Heterosexual,E,D,-55.73557152510226,24.504718570910157,B,-107.75573436831985,D,-39.188306028438475,1
Germany,Hispanic,No,Heterosexual,C,A,-41.51253750111425,101.58033281931993,D,77.21800086705134,D,66.71733992337296,0
UK,Asian,No,Bisexual,A,A,76.2092240788124,78.82208595053935,B,-46.50046498693595,C,-5.684452514684662,1
India,White,Yes,Heterosexual,E,D,-277.8780743016581,49.38825687772679,E,-45.20783316940256,A,-44.296993207681865,1
Other,Hispanic,No,Heterosexual,D,A,94.625114649418,-221.54883218015095,E,260.6683056912149,E,110.18223332425012,0
Other,African American,Yes,Other,A,D,39.30771266634772,131.47232582104775,E,-42.65419891815293,B,146.87086166106405,0
Other,Other,No,Homosexual,B,D,33.93173883651832,-21.07653811414817,D,105.82302518870446,D,55.00785497849132,0
Germany,Black,No,Other,B,A,-13.794859256545799,-225.62026568713708,A,-62.39557842414537,A,87.0056564807441,1
Brazil,Other,Veteran,Bisexual,D,C,109.82631335812331,-76.66106789630115,B,-91.70253979923413,E,-122.93631858876304,0
Germany,Asian,Non-Veteran,Homosexual,C,B,26.3184007193094,126.01017625721039,C,-51.592067178190604,A,-8.03448939394242,1
Mexico,Hispanic,Non-Veteran,Bisexual,D,B,7.931865969895359,-81.88072339229173,C,-89.91406360880507,A,-108.89853501675695,1
China,Asian,Veteran,Bisexual,A,C,-39.540451970423454,-160.17881516862903,C,74.15265161240411,D,-113.9559943785521,1
Brazil,Other,Veteran,Heterosexual,E,C,0.8506734247651573,192.98670226851306,B,20.12844047602155,B,-12.199051311548713,0
Germany,Hispanic,Veteran,Heterosexual,B,B,17.596151860907806,150.54249179170776,D,-44.303604137519905,D,-22.687590323905958,0
Mexico,Hispanic,Yes,Heterosexual,C,E,91.4771380318646,-117.03020976199214,D,-125.40864503744464,A,-85.01247115290157,1
China,Asian,Veteran,Heterosexual,B,D,-39.691015053441916,127.23614364828795,A,12.183310235179203,D,7.904674854552114,1
China,African American,Yes,Other,D,D,4.919328129283356,66.01258297657647,C,81.5329374021956,D,-172.36060164623726,1
Brazil,Other,Yes,Bisexual,D,B,23.494859767179193,-152.7439453946317,D,44.76911020159503,D,-23.230757603759912,1
Germany,African American,Veteran,Bisexual,E,C,-118.89451217237546,-16.784734801461944,A,100.26299083788778,E,89.10026500772538,1
India,Black,Yes,Heterosexual,E,B,128.73330669212802,-100.46470571865427,B,-79.33251247185758,E,138.10120397312733,1
US,Hispanic,Non-Veteran,Heterosexual,D,B,80.88136434900265,-6.411508961654852,C,180.11172283955062,C,48.53230760389526,0
US,African American,Non-Veteran,Bisexual,B,C,216.3589544291299,-117.26195656034125,E,-46.381518044884764,A,49.4279265744967,0
China,Other,Yes,Bisexual,D,E,-46.09020143334438,-107.60992412501025,B,-29.00029837921218,D,-49.61897854561322,1
China,White,Veteran,Other,D,D,28.224154907866865,-124.03344972539978,A,-82.02159831080262,B,-39.81042421520371,1
China,African American,Non-Veteran,Homosexual,E,E,-34.304562228126194,-15.566816447532489,B,29.958882138509917,E,176.1633157968499,1
US,Hispanic,Yes,Other,E,C,-118.8382339560405,30.72880017015563,C,-38.1200400311114,A,-52.12786216250155,1
UK,White,Non-Veteran,Heterosexual,E,C,27.42618164167104,166.5986382264038,B,132.1309287033253,D,18.424211560574697,1
India,Asian,Non-Veteran,Homosexual,E,E,45.99590133887774,-7.057323575799305,A,21.84141827651804,B,-223.94955306624215,0
UK,Asian,Veteran,Other,E,E,23.550771889376122,5.228797043391147,C,-160.15023599828857,E,-172.78849153564153,0
Germany,Asian,Veteran,Homosexual,E,A,-205.343960196595,-8.507741529958453,A,35.94047741847003,B,-161.57147505061934,1
India,Hispanic,No,Other,A,D,123.48133153395086,20.539311051565374,B,-23.687630655511654,A,-70.61531260055472,0
Brazil,Hispanic,Veteran,Other,C,E,196.51100546748302,-83.19137805483716,E,-88.3750253024583,A,-32.22050617672168,1
China,Asian,Yes,Bisexual,A,A,-50.712544996790896,-52.16359480530938,B,-143.71545863603387,C,-51.75226038899689,0
UK,White,Non-Veteran,Other,D,B,243.65628107394164,-122.58610126878634,C,-72.09306186023123,B,-64.10006742195436,1
India,Other,No,Bisexual,C,E,-89.65491636950657,70.93870095208055,C,-18.221054701775234,A,-111.43766681079126,1
Mexico,Other,Non-Veteran,Bisexual,B,E,-25.359470869789195,-152.09921805089553,E,23.940516901526856,B,-70.13381086452533,0
China,African American,Yes,Homosexual,E,E,-128.9051464880581,-13.46755654110064,A,-184.38647147072163,C,119.32889893733518,1
Other,Other,Veteran,Bisexual,D,C,166.5385847834898,54.4152210251919,B,41.524001704344016,A,31.563042119798723,0
India,African American,Yes,Bisexual,A,C,43.24387307586587,-45.164385002442245,D,64.2726997088964,C,67.29268611780911,0
Mexico,African American,Veteran,Bisexual,D,B,-199.2572759329073,-46.02267360270684,B,-71.69476812598504,D,-166.24245294349737,0
UK,Asian,Yes,Heterosexual,A,A,47.85985396398483,-27.66776936563754,D,113.8523022684405,C,-90.5606370954622,0
China,Asian,Non-Veteran,Other,B,A,-202.51298093030118,-119.34782191921852,A,48.616123180181276,B,-28.730180651317866,0
US,Asian,Veteran,Other,B,A,-31.30882145500353,8.043091906177843,E,41.65989484353432,B,51.07034988535371,0
Mexico,Black,Non-Veteran,Bisexual,B,E,164.90310470760375,38.58845213730456,B,202.34512076858397,D,27.304879133355325,0
Brazil,Black,Veteran,Homosexual,D,B,-112.74444815091655,-232.31138091957902,B,73.61431193654627,E,191.19396606443402,1
Germany,African American,Non-Veteran,Homosexual,C,C,-73.666688978387,141.02575438458857,D,134.4211926399395,E,-116.88469038543872,0
China,Asian,Yes,Bisexual,A,E,-133.57484333095832,-43.74295445300283,C,-168.66618123644758,D,-56.333963829386256,0
US,Hispanic,Veteran,Heterosexual,C,B,-24.005701891639312,223.58350629825443,B,285.4937461646266,D,101.69798255443337,1
Mexico,White,Non-Veteran,Heterosexual,E,E,226.2551211858405,34.64536946687519,B,-77.69189520789355,A,187.1947458653579,1
US,White,Veteran,Bisexual,C,E,3.205055457161087,-5.484106722689772,A,-94.9442250038962,E,30.304928213850467,1
