marital_status,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Divorced,None,3.4942373458744638,-66.12179887317896,-2.789084092015898,-20.102020683016622,158.56537470000035,D,134.5526819300511,100.97731893004038,E,7.174996556762013,A,-129.428739181513,1
Widowed,None,207.44373420759703,172.41831120735418,-88.39968789401077,-4.350221839253765,-0.9520244489632103,E,193.87673620370464,-220.0660405123588,D,-166.5048412439225,B,-5.844755943235313,0
Widowed,Both,-88.69310049348601,-49.86085316484166,-51.58165707396639,-168.11757804442487,-46.84744394447679,A,-61.19960612750438,23.195243654044305,E,-42.0154974620086,B,-126.71031122935477,0
Single,Mental,71.7716332738166,150.8592709368641,-165.1758406846293,-73.35997927932694,24.521793124768966,B,48.75100533606157,-119.0572993786919,C,63.0929919905379,D,83.00312541827336,1
Divorced,None,-46.51968016447051,-37.767685920977506,124.25292998647184,258.5511865054058,-49.51156594104041,C,-51.78964051168731,-232.1751264634385,C,67.46475230176318,C,-77.19639707619254,0
Married,Mental,13.228970577814408,-97.36051691406871,44.45174860774261,-48.502696288405915,-46.19397574950091,A,54.771545640774676,-65.52337137227453,D,-24.29450637098202,A,19.77571877397879,1
Widowed,Both,155.2719834450602,61.09207973981485,13.135917140941308,-4.950612557861002,46.37189734335732,E,59.18417343894601,184.08194259017077,D,50.22627529394552,E,27.909980459066198,0
Widowed,Mental,92.1590538401482,-155.64806109749364,-119.3115700010545,-78.19271060556589,-132.92630057057198,D,-90.06081448778126,31.719141039877346,C,-70.54436660994722,A,-102.03167232591339,1
Married,Yes,116.32213575521124,7.559287204283155,-18.02031407246077,-60.23664586784806,111.85312097761431,C,-116.14066228239983,4.58122988469738,B,128.12663106853208,B,65.80375031968121,0
Widowed,None,-213.75063898745964,63.289617860642856,68.8739132381578,97.8067461362922,58.88908937193348,A,-70.33629041214299,114.45069058270593,B,75.2632523751648,E,-69.65653398817608,1
Divorced,Mental,-34.93061243448759,31.331294180998913,41.125856521447325,57.74344937351928,55.68843177214128,D,85.55260877558545,-21.41744180012888,A,-115.78060661968688,D,-7.205883657034422,1
Widowed,Both,-11.35464326254752,-27.87671840249894,35.619981807478936,-85.90105263388193,120.05025961023182,E,-37.527627542848,149.23876367051548,E,-242.2705421853381,A,112.41095951687157,1
Widowed,Both,35.26708061470373,-118.4441573547733,40.6731348464345,-106.46608076258086,-177.5263717872404,B,101.2474229725224,-0.018358300192753762,E,44.91245324763022,E,-85.89928913948455,0
Divorced,Both,162.5777073169521,103.0317062162836,-118.57575817544894,-52.181166633470475,96.74558939970836,E,-69.83127076159661,69.72504047004152,E,141.69711761145987,A,-53.44324756031577,1
Widowed,Mental,12.735296451615852,182.0205862519216,-44.56945293450662,142.21586638868342,11.9656723684236,A,-17.46440840894203,-33.62929257029575,C,-99.23636971676906,E,37.23158774696511,1
Single,Both,37.8726479400316,-171.93738196488349,2.026068020824454,-101.58542830361539,-27.458443483004412,E,-125.94229226789648,12.133864176749613,C,124.43486328082125,D,-116.4672473626051,1
Widowed,Yes,154.34827281157618,-152.51231635634028,30.309959476843417,0.4729548443737354,46.8618283105604,D,125.73878783759565,-63.19124512707103,C,-8.681701155419026,A,-117.75310493453969,1
Married,No,0.5679685757058305,127.69321423836291,-47.2378225520296,-236.07182292982964,18.79793104522813,D,97.33132011675119,177.1973696833422,D,144.33527304683597,B,-81.20684728097912,1
Widowed,Physical,-281.34692402804404,-53.56068629386612,30.908014995086404,-53.230711084766824,-21.548942490457275,E,45.99601229683931,84.53707884012547,A,11.733777059191826,A,188.1642829588788,1
Single,No,-6.0802591389263805,-189.25098152682213,-9.02609532263356,-56.308067121462976,15.489915638703552,A,-57.177025773244296,119.15710546878793,D,68.12385021011167,A,96.51915336372657,1
Widowed,Mental,54.029798691424624,4.085700793696846,32.60193377139039,20.55696891969742,83.55951103828102,C,81.45186111934736,22.696346437696345,C,-26.431363492412736,C,-25.55549405053687,1
Widowed,Physical,56.89398917742265,-10.440945178332926,147.39652159303483,84.79973215742073,-179.01545177551108,D,-139.59573844200904,124.63714448607483,E,40.176995015304094,E,191.35580229907762,0
Divorced,No,-65.30207881607257,-95.03537653863803,116.39223979649225,-42.87931072886035,27.478438629964252,E,108.91112406497649,-108.85407706384633,A,-160.43176847360826,A,51.74262314119736,1
Single,Both,-50.97410209021187,8.759378580579167,52.32768107203446,-105.49630368718795,-89.96861698854684,B,172.40113580381924,24.446645792426512,E,68.2149766733493,B,-30.020308507537525,0
Divorced,Mental,37.50107736456562,52.933333303893626,-14.903918762235643,-195.0529284900061,-144.48063673966197,A,233.26697792901174,-42.98970770870923,C,170.70079554457257,B,-62.2343747708646,0
Married,None,33.060430468662986,-96.98008496641104,95.31706583298042,13.962897394790646,-28.80167200852604,B,40.78946636190094,13.765861287089887,C,37.13599564256516,A,24.977190650496826,0
Widowed,Physical,36.84278855233678,36.8913437419098,-25.83384734443826,-8.713138378269973,96.1565602174217,D,-213.22042899474968,-244.0976457000658,B,-5.798440021849684,A,25.4834728095353,1
Married,None,-77.38969249512236,-27.077708884399264,36.558893644738994,36.48057425634107,32.45035525069389,E,25.718346976723623,130.60012733466542,A,-60.71141985947014,E,40.061593067095274,0
Married,None,-120.96622191069658,96.58017785656726,43.582143603963615,28.530530290724897,-50.377796228985346,A,-37.13364958848021,31.3103867583671,A,-42.92620139514748,A,-50.77623052233681,0
Widowed,Yes,-187.77432393003542,-7.579834523312822,-139.73278673017958,-25.52864357483675,-24.38462487686857,E,-195.66932617585226,-59.464822551017946,B,-5.2991297574031995,E,-6.820606833819875,0
Widowed,Yes,-194.71076356772923,125.56420083537189,-71.34856565510607,-38.09401043579372,-106.98641951800623,B,160.95940225486714,94.24143395596504,A,-119.98420811615027,B,-121.28746956344543,0
Widowed,Physical,70.70087157880364,-74.86873474528414,3.0209789241723506,105.28303715198739,37.22541524362462,B,28.180559402514426,77.52849336670991,C,52.9305680328959,B,102.03487998477439,1
Married,Mental,-25.70043789686091,-19.998327610059818,11.902949772609848,-29.602800482895358,-69.21067832322453,B,-37.14606109570743,64.68552298602866,E,-5.373161344412371,D,-239.4673982011171,1
Single,No,102.02132979352479,-82.91816245144518,-63.78952710426705,-35.06698262218194,-1.1673992265711988,D,-56.67161049515449,10.67465387621875,C,102.50039318784422,C,12.921316978937355,0
Married,Both,-56.369437433424096,19.351318318745967,123.00623002980944,-9.911653191204348,-121.25154443196591,E,-48.69100778736235,149.58344030352703,A,-173.42448539116873,B,-40.23424579257922,1
Divorced,Mental,67.63231235840188,-12.793561871598488,92.10163238916623,-73.39405513228246,23.146952083524162,D,21.755456578808808,-224.61345866078216,D,79.45016801613264,E,111.967924994134,0
Married,Both,-51.14054305909805,-62.967009835647346,7.9085197262312095,-138.97795874940434,-20.69458322481408,C,68.22504417395085,173.5770754489489,D,-55.78670564889438,D,-39.94654232793269,0
Single,Both,-96.8422116446573,54.95455655806766,67.81310257121707,-26.119158263861326,-2.187764492127682,C,-37.47708953375838,215.24751186206313,D,-43.02894041040904,D,-17.034320281660296,0
Divorced,No,11.002538930084961,-53.14076453764957,-199.74948794412575,-202.90771796369418,64.73106733279323,C,-42.07970812724916,-11.839999622366145,B,-73.27128812396245,A,-36.97429342872083,0
Single,Yes,27.89723806680039,-208.9252858713899,47.180804286007046,-59.63440968440364,4.4883093017031985,B,-98.94208816780134,44.18792929635596,C,-78.03821395004378,A,-72.90404038559491,0
Married,No,-205.02190263052972,-165.51012281411786,59.379273287873346,51.684636438709106,28.182301764630935,C,-260.7857146449145,-162.75728428404605,B,-120.2097527950323,B,16.010001538462788,0
Divorced,Physical,60.92833071590058,-114.80154178711888,121.68922622212564,97.03374461047312,82.65848640127182,A,25.938559397531975,2.9839497095553114,D,166.50555856239137,A,99.36116007843437,0
Single,Both,-162.27175627435034,-38.765112641227795,52.40086599417061,-111.2113123808883,-163.236622245425,D,77.37105932109594,10.702067153010645,B,179.94856657844784,B,45.67322659427327,1
Divorced,None,184.74802708760532,52.39142951294817,9.90561087603103,60.35114324431217,-64.96291637377281,E,-103.38635580614736,70.19869762941809,E,-26.60382344911155,B,-3.4637876529594456,0
Divorced,Mental,-90.00095714414505,-33.56078488249391,-7.70912425005433,-176.69276418619788,-54.75025358735789,D,-156.27668748238193,-117.9581803867739,D,-137.9956832866993,B,3.5990348681138435,1
Divorced,No,-56.7826263412926,-48.61442044157423,49.74689588636551,-5.720422798103216,40.33512302606085,E,-1.984116300940304,-123.9901971877159,A,-88.01919107038533,B,112.45470519296754,1
Single,None,9.592921720588295,127.11264731511756,-206.69282413463637,-99.18169198018444,-109.17121647666077,B,35.871321252540596,-8.160421760522652,B,117.81271214784832,C,67.74815359060263,0
Single,Physical,-90.90259688848502,-4.92835575314602,97.92775129675087,19.84912194382553,106.02651745191882,C,-72.72610023076268,11.677438389900988,D,106.00134316112357,E,115.40327005712531,0
Divorced,Yes,-94.62427062235564,-24.37811036505758,-151.47380569675371,-75.18409654316252,53.86238461932075,B,-157.16253474948408,-14.42049936953853,B,-84.50189695793749,A,-71.96137840849633,1
Married,Mental,108.11212813777671,139.07147845120727,-133.4241471839549,-74.73055293039742,-257.60952189521413,D,41.0926803770993,-98.37947851239281,E,-31.779963629334386,D,-72.76478913804831,1
Widowed,None,-46.21034977509951,-42.67337440459127,-130.4608870846467,-147.4607503667362,88.26995328232475,D,-19.25615157742028,165.79736398883426,D,-73.95945901273207,A,126.32998003379565,0
Divorced,Both,123.65746304589705,-8.486678580585465,-49.858563873092706,13.159354092922712,68.77788644563928,D,53.17650215888159,75.54790119479654,E,-73.93251162102234,A,-163.61046922149575,1
Divorced,Yes,-62.922916967642806,-178.72617467546576,4.046498632773182,55.811656481651895,-79.89814319144622,C,49.68182257664402,182.25111362909482,D,69.5699286016812,B,35.357332403361625,1
Widowed,No,-151.34797470745627,74.89103226812486,141.02355858209336,-143.25968223039112,-227.9084903357583,D,-75.98850018028892,-53.741825233457305,C,200.3543003952257,A,36.53447407195484,0
Single,None,-35.94291373859352,124.26545720829844,98.87926491511877,4.833733630756614,54.029532742488385,A,-10.223490034399413,-62.7164165790732,A,-176.82863137214127,B,45.12439236433468,1
Married,Both,-60.26174927405975,-157.34420020577903,27.58053719808768,68.12852720635509,34.027559636567645,E,92.05055706685566,-4.227082358609197,B,-122.35232299159475,A,-24.405003008910377,1
Single,Physical,-38.456317863865955,19.480292604914712,73.74129396559798,10.958931399730622,-8.4601319629079,A,5.5632203249801,4.638227495871675,E,-13.603030014143627,A,166.50278001110433,1
Single,Mental,-2.998763772438632,86.53566840889472,340.38718163753634,22.20858486828706,-106.12643367715677,E,-63.8517460233752,75.29542505459052,E,-69.01590926432321,C,5.246504384456481,1
Single,No,-74.22145249093406,-105.64780905384103,-62.67995800163059,36.47115002860565,93.93334955331251,A,-57.816760640614525,-21.782489811453214,D,67.15773878940652,C,5.05859478918999,1
Single,No,167.7458107444607,-24.32361327839526,-234.7382726026474,-22.59001650240834,-81.4915836445651,C,65.69142699285078,-167.13545878371008,C,-46.80724694612792,A,-156.41973417052574,0
Widowed,None,-13.781034882848822,22.716087279065334,49.33694412206596,-64.11834937938946,-66.19487284048414,E,-34.82410013686722,189.10407416584903,D,5.087512965842766,E,201.485539475823,1
Married,No,-67.48525819490028,-13.234787826677755,265.01064395752684,132.9125465367418,117.96266680117098,B,68.42804744455199,37.908087572863955,B,-192.83655292735614,E,-318.95486717353793,1
Single,Mental,94.33242956268056,28.26762181750405,164.70939344032587,-25.201530058959275,-116.69279392073484,D,136.3879658525196,126.66589453164165,A,28.714480866580665,D,-69.96613842149294,1
Married,Yes,-67.20045220861482,-44.91641428662725,-124.99691640892414,61.89676717871524,-106.06646010563121,C,-16.90813138509014,125.84396479846176,E,23.032326887446448,E,102.13839165926521,0
Single,Both,-142.00964088367522,-82.21067423405738,-2.8034606010227265,-41.29491875090253,37.71901798673165,B,163.5727048355407,-151.95873812027688,D,-229.06253725410534,D,15.336439895988384,1
Married,Mental,122.52984154916915,150.42924236520741,33.77486228310713,-61.964641622760176,20.92779012491657,D,-42.92894054375609,157.738193117246,B,20.604946504181168,E,79.18345766105385,0
Single,Yes,126.37457704481214,-154.70414382318143,-73.29085664990573,-60.502240713548105,-167.69571552905006,E,-89.65017703318217,94.47384053991075,D,126.36132857029916,A,-21.869694102410335,0
Single,Both,-140.99768495256785,18.093211798827554,-10.742052741630653,-20.292538072451265,78.93704934113809,C,-212.1731505089607,106.17897977207546,C,89.14880292383961,C,-44.66240735494625,1
Single,None,83.03440011171499,-24.87526122016604,114.06499566808517,-53.42660143422566,40.43058936052216,D,108.99531201536847,249.62697594536607,A,10.766372577606663,D,-140.08683446159858,0
Married,Yes,97.71917210431596,-93.28791143318217,132.5998268612187,113.41044952057477,-150.8561630648833,C,243.11821248714526,-54.07379719720225,C,79.26561554868807,D,50.255313455975006,0
Married,Mental,85.9751835491919,48.06842354484801,-32.80459216298937,72.13121067553027,-193.19227572775915,D,-24.550537907418608,172.27250150115552,B,56.81267686139542,E,-44.04313228961759,0
Widowed,Yes,215.34987315980004,101.52751039101094,43.63046213176778,-155.44750243903022,-20.905862880602584,B,0.8963754201564625,143.9859520782289,E,182.9216725687985,E,19.418251452550404,1
Married,None,-10.391718438988512,142.39266935240155,120.20565787645555,-33.8005850291578,-181.9576734996526,A,-40.31521654020928,-163.03463367254278,D,69.90059693012437,B,-0.39930826705914213,0
Widowed,Physical,50.29555781105226,-18.40447298209546,-122.027632437283,-28.955348839179546,-172.89632762985408,D,-129.1328022562891,238.68151036288293,A,-72.52788938561213,E,83.49031279596866,1
Divorced,Yes,-43.81143531726906,30.837312514589737,54.64567947003206,9.666994703155291,171.6170275151261,C,95.469939326048,-96.84135772976846,E,-45.224686120442406,A,106.56659079635666,0
Widowed,Both,-116.73260008642627,180.7494364476004,-187.14855301774378,20.925347227808512,71.20437352248562,A,-36.28725864912429,32.588827288378894,B,-244.7585780916509,D,81.50364348477262,0
Divorced,Yes,-2.246782331597646,58.0769325668674,69.42376129065234,24.932293667896772,-208.58137965843872,D,-11.131909615990976,31.51371437349016,D,-58.72767000135247,A,-89.5735620058875,1
Widowed,Yes,49.99219352934448,-10.932065441764891,-41.98189456527163,38.99697318576409,-174.51927799776433,D,136.12366884999417,2.4541165903353033,A,4.562895729296146,B,31.712968039448132,0
Married,Both,-47.897273475802,16.669749466220427,-70.21496052216837,-41.382092877522695,129.8161897285177,B,-9.542392298134395,11.581345043851993,C,-142.70223310216804,B,19.507440438995648,1
Divorced,None,-15.915656385115792,-50.70378135940644,-109.84709917662343,-73.38459535056626,89.37820402130127,D,20.524055331253933,-66.44690397893191,B,122.14790580802122,C,-164.51820023775883,0
Single,Yes,-37.4277864957008,38.11962365579515,62.71391970366239,-6.017623102609209,-110.44825961329967,E,-35.34099965898913,60.881042676710415,D,36.20652233727811,B,124.63226124859294,0
Divorced,Physical,64.90688702350977,-32.79052534141415,187.4215082279719,-168.634838125512,14.165063953041127,D,82.86193050275877,-102.1979733441724,C,108.15230633754918,B,-95.27393864898328,0
Widowed,Yes,96.24326838297247,-27.37643151765973,96.26438426844335,-70.89279365764264,-52.69300514023828,C,-132.67799865026245,-45.462915463200915,B,-220.08681031157158,B,-136.15697674956562,0
Single,Both,234.731160424356,17.486279279268295,69.96069500876064,-125.28040162801332,-200.07049459914748,D,-120.25413560022942,-49.57030368938061,D,-35.55844907708536,D,-3.412944302785428,1
Widowed,Mental,158.3828859036207,142.31457807179865,31.888800051213295,-87.34023636084186,103.09117476639116,C,-108.26978792985345,-11.27253960776527,B,65.07466994012569,B,-73.29302321768725,1
Married,No,-54.00574898926918,47.15030476700835,-47.5529138905154,-108.90702684903435,-44.05015696509624,D,11.094683014211329,22.107461017727005,E,-55.14159125336408,B,139.15238149849205,1
Single,Mental,-24.995015109196483,-223.97694224146983,-49.62347101549213,4.705767460841943,-60.67886509042479,A,204.28165036675375,-68.81416544366418,C,-24.297628356190163,A,-122.87117660560068,1
Widowed,Both,-56.7190216959977,-23.744939677873823,-18.380714096159384,78.20513960490996,-95.23756965842387,E,151.82973167469024,-130.14719205480435,B,212.764980759078,D,-52.27907320869857,1
Married,Mental,3.171731568736613,-23.39219869958473,66.35418703055245,128.07938867877266,34.76984396627993,A,-133.10129467856592,85.48220771857243,C,-21.002953899498664,C,9.491465742197173,1
Widowed,None,-52.28603887485848,-148.1460470092551,25.94090055459804,193.1273904978868,30.136064223216625,D,92.12190424209965,-231.442646217102,C,-202.15688042991934,E,-69.13085116168875,0
Divorced,None,59.677660219756504,-35.80475601900874,42.921011419932306,54.867999390305265,-21.921712806263226,D,-36.83766119329558,-15.662370982849904,A,-137.64216302944567,D,-19.095882056327522,0
Single,Physical,113.85275211949009,-131.3695267247704,149.38859662363936,-46.52142733200458,184.3882638436346,D,-15.734657451672307,12.179082231241845,D,-73.94102837953987,B,-93.04588116721958,0
Widowed,Mental,47.915867994231455,-210.61117289775856,7.7305952596701655,-81.1378948805949,22.376137350476004,D,-45.67039115108373,-211.84263443342877,E,-152.72979924083825,A,84.4101674904788,1
Divorced,Physical,8.891235157116576,55.327228541452676,69.6386525118778,-20.32774710982914,-46.288949659688335,A,-50.923989795511346,-136.33341266740504,D,-72.25787929877501,B,20.215580839624224,0
Divorced,Both,-83.24981932335791,-163.31381429753372,5.8833637598907425,84.04325409670864,39.015624581163024,C,62.02787340470549,69.48201704076189,B,-52.46120305973526,A,-78.1076014500275,0
Married,Physical,66.55273107213013,25.669810510324147,143.65079610447552,36.90607599594889,12.220409556356273,B,-28.203460089020037,17.274935778811813,E,-8.051212619268169,D,-117.6801116573185,1
Divorced,Mental,-74.99847221969644,94.9201806353649,-160.67915533900452,132.7062814102257,-81.17418466393636,C,-91.10670282653504,75.69896531762666,A,101.07056506709611,A,61.22062268815207,0
Divorced,Mental,-119.65069226976553,83.57940625461666,-55.92518341708184,-31.920660314948258,-102.4915191767421,C,39.65701652905281,82.83933667360192,A,-41.38700206735032,C,77.6343500778125,0
Single,Both,-106.72279502388157,-48.17944164724317,23.008990119643983,261.3345064801348,-101.0356736600333,B,-169.49151505667396,-108.22297030743103,B,-1.4195760620383329,E,-152.35771838176927,1
Married,Mental,11.708346780158536,115.8777605599635,97.75680162754973,-5.447515905788421,-95.36871194537146,A,227.95468831799522,66.43684528908223,B,92.39891868935608,A,79.73156263118449,0
Married,Mental,-128.78382426212582,81.5271808537405,-59.492054893816345,11.761758241244962,-76.87984081258274,D,7.8619618716467095,-43.50712467276639,A,64.99413602839763,D,22.733167392068953,0
Widowed,Both,105.68020729163305,-100.33119726925992,-3.080943790072231,112.21467172754684,50.96773768650128,A,82.73235497049646,-27.21163148383436,A,-147.01280478854898,D,35.27400013706774,0
Divorced,None,16.010012320402563,14.623028260164023,-59.86630849746554,21.376266069321282,-55.82809596182642,E,-115.72476776747598,109.25103936249711,B,-12.050060742334177,D,-49.50772241936089,0
Widowed,Both,20.930513103639196,77.00112328874187,-148.04401691674957,95.9802375925441,11.570454632569371,B,-58.17670703439099,-40.85131067408977,D,-47.77685017334896,C,63.39869347193804,0
Widowed,None,30.048095541521334,28.518667715852008,-200.888689916889,-56.432177823609955,16.49785827089836,B,-25.204452939287247,105.79579877120793,E,-82.76345599023497,B,-146.39886938692905,0
Divorced,Mental,-127.29915343141025,-60.269560150666834,-31.233291502863242,146.4521427253828,24.73615138027939,A,-48.97906854855748,0.914593320916559,D,-9.004429337883188,D,147.74765890731553,0
Widowed,Both,-41.281524117122345,-58.963870368386125,46.68950324469962,-18.795576914898643,71.42857231386552,E,45.0177716701891,123.228637409393,E,72.84106561198372,D,-223.36625603151745,0
Widowed,Mental,24.877360540003444,-53.828371163009855,18.952087691538498,49.161005865165265,108.42220060032028,E,-18.258999098045226,2.4711192317688515,C,-54.85450593536817,C,-89.67475748911637,0
Widowed,None,-79.39197544707167,6.275843888791048,-26.358363750130952,-131.77445373906363,153.71606111380268,B,35.592903148705226,151.62678837258133,B,-15.020351707772559,C,-81.43838673330947,1
Single,No,134.3826900415914,-15.114249678223374,-18.666336582374342,-0.6055427260736639,70.56895434336963,E,60.88289211686361,124.2398064013783,B,72.79856592625592,B,-119.86174764599905,1
Divorced,None,-144.20979411710235,88.03881552404718,-38.35179456361509,-10.388761539309352,87.72894558357088,D,30.62799569488511,-119.63043131769773,B,49.35954029540917,D,-93.95044098957524,1
Divorced,None,122.07122685865916,-77.4505349952709,-34.612518261758474,43.36112604181418,35.619203729803495,E,106.84007867096031,-29.828809930774185,C,46.888470455257334,A,116.06574237092244,1
Divorced,Physical,3.2245917287363355,-154.74314319492365,-93.54161071943491,-256.6930864892181,87.86993225675911,C,57.77392595702886,163.7043127354919,B,-117.02608266997841,C,32.61068272050608,1
Married,Yes,-47.84450180693772,-120.49532353672132,115.01580968235574,109.55194727536872,28.100085275048592,C,-69.0962226264938,18.415074202005684,C,128.72762465471507,D,-128.02888040164729,0
Single,None,94.38971593402849,101.8987461698663,93.53617985128476,11.737040354407476,98.39942274435877,A,-5.8809473225829345,-13.475360399107524,C,208.3700961733755,B,-162.57568430899886,1
Married,Both,-6.1762346953270235,-19.020484248984694,-126.96624750705934,-136.47135922047573,-271.8389662641425,C,-66.18772907424524,92.5651132328629,E,-35.430845095065244,A,118.97212155530983,1
Divorced,No,-178.36439932201233,175.62794580968037,67.06017465800296,-10.881499087268992,-9.545054346256993,E,-124.07497768594642,152.5272224952564,A,-98.18547169829952,A,139.55415174549458,1
Divorced,Physical,-15.597830893975598,-83.52543689470603,-50.530939357356,108.6296224562463,-46.96554097120376,E,126.68040965606355,116.04736570646183,B,27.08529177716446,D,45.452413413188296,1
Single,Physical,-9.372498921576746,-124.09114409070281,-112.8317941756406,-33.61205189343655,-21.155168735725827,B,-82.3810466646122,73.43081120760799,D,-20.471971970960073,B,-48.268827124540756,0
Divorced,Yes,-125.78219815226099,-38.87626952150792,186.69728856506836,-18.062171479214513,-10.852044831730982,C,184.83676863611706,8.752135921094775,E,-21.582065639277275,B,19.246927228567795,1
Widowed,Physical,83.49873113553942,-90.88058034469329,22.82623459106859,-38.95812162343711,-70.77341848388158,D,-8.992688305243576,-110.63493450157918,E,-72.92817666277801,B,-26.32660050640792,0
Single,Both,184.58349586076307,3.586887936907327,103.49888294288816,-50.427329137952356,61.65658576097438,B,-116.06995365958225,97.13515378640277,C,169.55030267854065,C,108.34445032998713,1
Single,Mental,-51.18834523470518,-196.93415498451213,68.08675284092989,-21.583547235257505,126.57257314101025,D,-98.74741880175878,2.3925052081364098,B,-8.904945120909646,E,-99.51797388979735,0
Divorced,Both,-61.24995411309061,230.6484819667296,-7.764969652738901,15.347328380820366,-2.4454894475986486,B,-7.66882656594241,21.006851024797463,A,-119.05994650694376,E,59.45419618167524,0
Married,Mental,-23.392631217362723,236.2584782487169,156.65479171603903,90.13321941538774,-108.00872987328722,A,63.648824539652125,155.05869094346622,A,17.337447726936254,D,179.97256971264525,0
Married,None,-112.38778278200077,200.85930904616401,-121.24124726549763,4.138724250043746,0.29792834241243704,E,104.6555623621762,-138.96332764489196,E,25.214996008592966,C,-30.540821374405148,1
Widowed,Physical,27.982057284676248,-131.27183035914376,162.4142129881416,-233.03979856582072,-103.92455579982834,B,-76.72843295270259,37.67893625684881,D,114.44085194763367,E,-90.14387272576265,0
Single,Yes,-3.4522100851649418,3.111149519135152,133.8298179879672,-69.99664874124298,-70.34427596347433,E,-17.196099926547838,-76.34170807914941,E,75.59709139890025,E,74.32435016575619,1
Divorced,Mental,105.09132943558772,111.03774883002168,30.563056299055884,28.755855277732522,54.3402786997483,A,-64.80810798281261,-164.31749341283876,A,-85.48388865083298,A,-17.561931958857105,0
Single,Physical,-16.15085612843197,-76.51662165891744,-131.49601035812037,8.385782512064528,-55.61953173755484,C,138.30080037772606,-75.52097913322507,D,65.06202805058227,E,-52.92394166045147,1
Widowed,None,86.44917485157424,66.32561478957155,-7.306016307199899,9.755566992053344,181.3745403348489,A,130.72654153843263,72.0409722832188,E,-139.64449070843654,D,-33.8105797169396,1
Single,Yes,-65.72966220701937,30.97314967476264,-2.8627690820932448,41.83311952740258,24.811566072262302,B,50.94548285399606,-264.37556574988685,C,188.44271421340005,C,-62.476468597740144,1
Widowed,Mental,-30.843298275556158,71.77503033723822,-2.6448360693913395,-135.88293287640658,111.87795601515873,B,-66.99820772309626,-115.90263724655789,B,-73.26308119270749,A,-35.73884271481628,1
Widowed,None,77.21370648191609,-17.298277643174885,-109.98402805663127,-65.73828922444034,-4.320447278605959,B,-40.556428605179896,13.711703754768672,D,-76.16364205960846,C,14.08411175463899,1
Widowed,No,-9.773440392323453,-37.53342396978016,42.71406642848957,-117.80999505631777,38.011144950343464,E,-99.9434518675596,-2.782350229070157,D,-7.191297460691757,A,82.38759492524711,1
Divorced,Physical,117.6542825921361,-57.72677170501919,-138.4119504653273,-255.40221440425483,83.17822342727577,E,18.748668351754468,132.94563422253074,C,-65.99194588226266,D,106.58688419760041,1
Single,Mental,68.02916204282712,48.84119157744175,-117.42782742728235,-10.563983231945807,-213.19505711905236,A,-40.143947360652,111.20201144923767,E,81.85296869868769,E,-7.470261858198504,1
Married,None,-50.392370765336324,8.543321255947712,7.345566566461778,39.37346686618959,82.15420762057724,C,22.72160147647822,-164.99916627342623,C,-84.19820083172655,A,34.38671607367604,0
Widowed,No,18.31373382515495,-154.8456132292262,94.6152357532272,15.487312096151197,-7.8500753916980734,C,-55.702739254022916,31.934246269800347,B,-138.86261353409824,C,83.47030061920026,0
Married,None,-63.82813867230942,-59.90718608489934,117.98806542664522,53.898507046085534,-28.79960711879539,E,96.98536846760071,29.71101565672274,D,21.597053232220485,B,-36.95167395726846,1
Single,Yes,-8.724488554581459,-141.12609172735756,9.203809166987133,-0.9217671109301743,41.14783167398377,B,114.1078399428334,-6.124796060330368,A,-124.60788419853172,A,69.65777486124202,1
Divorced,Mental,7.700407049602055,-12.132641556471315,65.31038756311696,59.271166022811684,24.83328362707109,D,21.590548713912316,74.58465443157719,B,-32.357729407855096,B,-165.0477739794365,1
Single,Mental,182.55566808935163,-87.38751756598974,138.3546852170934,-45.40614244815485,97.82761686940589,D,86.52299080380588,117.45080220213038,E,167.3373820594836,B,137.31007122145252,0
Married,Mental,88.16036675778099,-64.88180126167791,50.87004410295764,-28.82098023745246,-71.45834151721074,A,86.21707136069404,-46.87972767604846,E,-114.84138094886123,E,22.097417494034882,0
Married,Mental,129.03538447590984,56.14365059128211,-154.78356587767928,-269.0695465913466,13.409395680617447,A,-103.97065179141353,-16.91591289567251,B,-126.49491665742096,B,-114.4429436024245,0
Single,Both,23.09277834050981,122.1410013408577,32.496990851818225,46.80318361609308,-171.48342631298297,A,117.2970797805856,-21.341437402451803,C,-206.83642462406152,D,-203.84684343716822,1
Married,Both,-108.43161269300958,151.99841415885922,-43.59097433945572,-18.45197377609111,144.33876831026086,E,6.499663109180529,-91.8293264847232,E,-111.36143920736492,A,-73.11532323518584,1
Widowed,Mental,54.75514890454235,35.146386814229956,-0.5040176888913871,27.508368005065037,-29.41057693035789,D,31.04626271431471,-93.1507843171929,D,-39.87534546097073,E,-87.79163948294652,1
Widowed,Physical,-47.71065094650368,-276.1606646193988,-23.137225841949732,-19.018315909864935,11.933715685258923,B,-104.50103364759357,42.145091938203485,B,-16.980953878408002,E,81.98209944354855,1
Married,Both,-235.3201558814754,65.92875097674299,63.68272193583372,-137.71847707266355,-40.236325458116355,A,-17.33362157003725,36.537500007857346,B,178.77471334228423,C,22.339326279168027,1
Married,Both,116.26122771521486,-198.54744060839212,-31.056593981900487,-82.12878077051509,144.1393332587245,C,-30.747408125585014,34.15121506799019,E,53.400800202924295,D,94.8561566832878,0
