birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,target
42,B,D,34.72514697515901,D,D,0
73,B,E,10.232057581954185,B,B,1
58,C,E,124.99967765482536,E,D,1
55,C,C,-114.16737805622621,C,D,0
73,A,D,107.34954924666079,E,C,0
31,D,B,61.100950830677704,D,A,0
59,B,D,11.324753283239621,A,B,1
35,C,A,109.26384748727574,A,B,0
61,A,C,3.81463792531497,E,C,1
69,A,E,40.438181097343794,C,C,0
54,E,A,168.97184546736975,C,E,1
57,E,C,-70.22633573989788,A,C,0
27,C,E,-84.33336037526075,E,D,0
51,A,D,-226.12961728077613,B,D,1
47,A,C,62.659463893489246,D,E,0
77,E,A,-96.69950081179248,E,B,0
24,E,B,120.49904719940889,A,B,1
29,D,C,-198.60320875069573,A,E,0
76,E,E,-74.83192470800066,E,D,0
19,A,E,4.108756814695216,B,B,0
58,D,A,6.158334668696094,D,E,0
50,A,C,50.521154412402694,E,D,1
35,D,E,-153.90597681620133,C,B,1
77,A,D,148.17091795970032,B,B,0
66,B,B,-51.48239430042189,A,D,0
34,E,E,1.9995953090605103,D,E,0
32,A,C,41.78538119311061,B,D,0
76,B,B,164.25403366838216,C,C,1
45,E,C,-52.83584960287292,A,D,0
45,A,E,-50.62358643315525,A,B,0
50,B,A,-28.552801776441022,C,A,0
58,B,C,174.5326688980743,C,D,0
41,E,A,0.893217708294682,B,B,0
26,D,A,-200.4242564526627,E,A,1
28,B,C,60.02177626729445,E,D,1
25,B,C,78.75687294937775,A,D,0
77,A,C,-71.05850216353448,D,D,1
51,A,C,-107.83686085887095,E,B,1
30,B,B,-238.90457130067557,A,E,0
58,E,A,69.55342706995641,C,E,1
74,E,C,143.1547037983407,A,D,1
21,A,B,-123.11506538346235,B,D,1
44,D,B,35.96589572438782,C,E,1
54,D,B,124.71481040313728,D,E,0
36,C,C,-25.733994902722518,A,E,0
67,E,E,59.04725302198405,C,E,1
69,C,D,48.25419969484737,C,C,1
23,A,A,26.305091910027635,C,C,0
37,D,B,100.88312891130778,A,A,1
36,B,C,95.72000836459151,C,B,0
51,C,E,147.05611120234124,D,C,1
23,D,A,78.73941346677341,A,E,1
62,E,D,39.8095178238992,B,D,1
26,E,B,154.56483877911197,D,B,1
43,D,E,-201.11244635877802,C,B,0
73,A,D,29.899814978399903,E,C,1
45,E,B,50.70418002764836,A,C,0
37,E,C,-65.88520870060609,A,E,0
52,E,C,-35.989038530679565,A,E,1
42,E,D,213.69074618396647,E,B,0
21,D,D,172.01282372622296,D,A,0
52,C,E,169.63343828452142,A,D,0
23,B,E,151.85434129733025,E,C,0
31,E,C,-108.83796045921963,A,A,1
54,E,B,-75.40100676117247,B,E,1
79,E,A,48.65513492896453,B,A,0
61,E,D,146.87973923835744,C,C,0
45,E,C,-59.561659887907126,D,C,0
31,E,B,-42.40563555452648,D,B,1
55,C,A,102.16955785703819,A,B,0
63,E,D,68.55298058694827,C,B,1
66,C,D,-13.958349889202143,E,B,1
39,C,A,148.56840417253807,A,C,0
31,C,E,-14.670202578886515,A,B,0
42,E,C,48.168615374408006,E,D,1
35,A,E,-197.63354608118541,A,E,0
23,C,B,136.43628216995626,C,C,0
66,C,D,-4.117769357253299,E,C,1
58,B,D,40.87278901009652,C,A,1
77,E,B,-29.072814380862905,E,A,0
60,A,E,67.61936380796197,A,E,1
30,C,D,-44.701130490461004,B,E,1
74,A,E,-33.97971176410906,E,A,0
73,C,E,54.75917694611957,D,B,1
79,B,A,-111.291338067206,C,D,1
22,A,D,7.652251216910456,E,E,1
23,D,B,-22.241901086153327,D,C,1
40,C,D,-142.24891627673983,B,A,1
75,B,B,-2.368212650820733,D,B,1
59,E,A,28.007166060327187,A,C,1
71,C,A,53.391993290158915,C,D,0
72,C,B,-144.16600018724836,B,B,1
39,D,D,86.83966253922488,E,B,0
54,B,A,-251.65397539376272,E,C,1
59,A,A,105.85788555143965,E,C,0
76,C,D,117.36976493843486,D,A,1
28,A,E,71.0232935294285,C,A,1
30,E,A,-45.038764666819596,A,B,0
62,A,D,48.42744794546714,A,B,1
19,B,D,19.63960010420752,C,B,0
70,B,A,-70.26928855832867,B,A,0
26,A,D,-39.800439662739116,E,C,0
18,B,A,-117.82455196948918,B,D,0
66,B,E,18.85882961574311,C,A,1
53,E,C,-189.85631212322025,A,A,0
23,B,E,-15.955987919995513,A,E,1
78,C,C,-41.54714027147002,B,D,1
56,A,E,47.97654460910551,E,D,1
78,A,C,92.80664514893398,C,D,0
29,A,A,88.59017106276848,B,B,1
40,C,E,210.5503056562635,C,B,1
52,C,A,40.6410244157498,B,B,0
58,A,B,159.9734553968415,B,E,0
32,E,C,16.802273396584535,A,C,0
54,A,C,13.153236880693933,B,A,0
24,D,E,-247.79430953777037,C,C,0
33,A,B,67.29421215301998,C,A,1
47,E,C,58.31373365777218,C,B,0
56,C,C,-1.2354390134960072,D,A,0
79,E,C,54.44746595240635,B,D,1
57,E,D,-9.57862248048904,A,A,1
44,C,B,13.507060578811277,B,E,0
65,A,B,48.35303464429702,D,A,0
29,C,A,26.17586171378557,C,B,0
52,D,D,93.62550277226896,E,E,0
38,E,C,-33.52629122823513,B,D,1
74,D,E,-117.9143524923195,A,C,1
65,C,B,-47.58455375409637,A,C,1
42,D,C,63.8855567743312,D,C,1
59,D,A,105.78369129959573,D,C,1
32,D,A,133.3015795267808,E,A,0
57,A,E,11.15167225434679,E,D,0
66,D,A,-95.4096661062784,D,D,1
34,D,D,55.18893205794046,A,A,1
46,A,C,32.94240344254434,E,E,1
22,C,E,159.1864550981657,B,D,1
61,B,D,12.223704634675903,E,B,0
32,A,C,100.52148959961649,E,C,1
63,D,B,-25.61202566931044,A,E,0
22,D,A,-103.91080511753452,E,A,0
37,D,D,-63.542359700476744,B,D,0
23,B,C,50.689652562189,B,C,0
44,E,E,-90.70506936449269,E,C,0
42,C,B,-63.20173623482275,B,A,0
19,E,A,14.649746325670657,A,C,0
43,A,D,-105.35376473548071,D,D,0
41,C,C,95.70965122447029,A,E,1
25,E,A,87.89824024269835,A,A,0
54,C,E,-38.77633555433913,C,D,1
28,A,D,-20.239323065533192,E,B,0
62,A,D,26.07479661536642,E,E,0
19,C,C,-34.562534485395865,C,A,0
38,B,E,114.07436629196934,C,D,1
21,B,D,30.913059364009627,C,C,1
31,B,C,125.98211941485967,A,A,1
40,A,C,82.39383244424063,D,E,0
40,B,B,-80.87266265717345,B,D,1
75,C,B,69.17302265210495,B,E,0
48,B,B,35.5123777379699,A,C,0
43,D,E,-92.10251376988073,A,B,0
21,D,D,72.17426520191465,B,C,0
54,C,A,73.70865936087677,C,D,0
33,E,C,72.7139374427591,B,B,1
51,A,D,148.12688673529098,B,A,1
34,B,C,-98.20287660247158,E,E,0
71,E,C,49.8696137931875,D,A,0
73,B,A,118.04046462760016,C,C,0
56,A,D,-33.15210523249909,D,E,0
50,B,D,100.3126351193877,E,C,0
24,E,D,-86.56105643942772,D,C,1
53,A,A,-7.676218763092679,E,B,1
41,B,B,189.4942316919283,E,E,0
41,C,B,51.6874725987214,B,A,0
63,D,E,0.2709489890487251,B,B,0
55,D,B,-134.46332451490667,E,D,0
20,C,D,36.57703729795278,A,D,1
55,E,A,-6.301461661945619,C,B,1
61,D,B,10.14667000987805,E,B,0
24,E,C,6.233145128825748,A,C,0
64,B,A,-86.28778113985558,A,E,0
62,B,B,-78.9500132772453,A,B,1
61,E,C,-44.37595815458413,A,E,1
22,E,D,-93.6537794293866,E,B,0
35,B,C,-5.62500042256967,C,D,1
33,E,C,176.23175792820788,C,E,1
28,C,D,183.05702071752714,D,D,0
40,B,A,29.159996331552957,C,B,1
52,A,C,-151.68643947871388,B,C,0
42,A,A,-47.802177493882425,C,E,0
50,E,B,-16.378621566545238,E,D,0
72,D,B,40.71250044952146,E,E,1
36,C,E,23.715777181291866,B,B,0
48,C,A,242.58845149615468,D,A,0
35,D,B,25.298053143936006,C,D,0
65,E,A,11.29505733087778,E,E,0
52,D,A,-18.520862427437425,E,B,1
41,C,C,62.905063190602796,A,A,0
78,B,D,-121.13670651759081,D,A,0
50,C,E,-99.59496983554934,B,A,0
24,D,C,-113.35893773293984,B,D,0
28,D,C,59.79786804308495,D,B,1
77,E,C,84.40128609308546,B,C,1
22,D,A,145.022051885187,D,E,1
37,C,C,-0.07998371190709581,B,C,0
23,D,D,229.94865503897847,D,B,1
63,D,E,34.34698260547265,B,D,0
73,A,E,84.89408254785083,B,B,1
57,B,A,76.96118242759195,E,A,1
37,E,E,33.44250256182258,D,C,1
65,B,B,4.629071512082655,A,E,0
70,B,E,-48.80404629256618,E,C,0
38,D,E,20.332730070586635,D,B,0
62,A,B,-28.903591440762717,B,A,0
36,D,C,-104.604778741093,C,A,0
24,D,E,71.606333638059,D,A,1
36,D,D,81.13507964295029,A,A,1
40,C,D,111.55764456795274,B,A,0
73,D,D,196.4407237939328,B,A,1
29,C,B,-17.622663141640345,A,B,1
26,D,D,-141.9076864279424,D,C,1
77,B,C,-65.29662960140858,D,D,1
57,E,E,35.38260625325074,D,B,1
21,B,E,-242.87539318846183,C,E,1
50,A,A,144.72974789433317,B,D,0
65,E,C,34.41000139842978,D,D,0
35,D,C,12.821291424743226,B,E,1
18,B,E,54.639554075467025,A,A,0
22,E,B,26.46235344522831,B,A,0
54,B,A,45.50190466190402,A,D,0
46,E,E,67.52631418325514,C,C,0
66,E,E,-60.273829211586595,B,D,0
63,C,D,-36.07391583430305,D,E,0
47,B,C,8.15824675871603,A,C,1
19,B,E,77.97858689415763,B,E,0
31,D,E,62.07084697213108,D,E,0
45,A,A,-122.43060953657763,A,D,1
42,E,D,19.249883406457982,D,E,0
46,E,D,-59.78212784215238,C,B,1
42,B,D,18.28325794143629,E,A,0
20,A,C,158.83611642836556,E,D,1
78,C,C,-12.06450136381474,E,B,1
48,B,E,102.81874123988372,B,D,1
48,B,D,-178.99108895655604,C,A,1
29,D,E,-56.722453872835445,B,C,1
38,A,E,-32.0197506875372,C,E,0
74,D,A,-52.98357419906936,E,B,0
50,B,B,77.76084816110249,D,A,1
61,B,D,-7.173288884115616,C,D,1
47,B,A,-302.19244645260187,E,B,0
38,C,C,55.367839205001204,D,D,1
29,D,C,-89.13348869611802,D,A,0
73,A,D,-169.73440359738058,E,B,0
24,D,E,8.11073354534617,C,E,0
55,E,D,-132.92099139479745,A,D,1
21,E,D,127.54433447349977,B,A,0
66,D,A,-128.98576830382254,B,D,1
26,D,D,114.090192711565,D,E,0
21,A,E,100.74274345901995,D,E,1
36,C,A,-73.93077219661797,D,C,0
55,E,B,87.15553588634384,E,E,0
26,C,C,-78.04963806740747,B,B,0
24,E,C,-279.27619920396387,C,C,1
61,D,A,119.5061052395495,B,E,0
74,D,A,31.88281611734566,E,C,1
18,E,C,-107.95497922025746,A,B,1
23,D,C,74.01560025120646,E,D,0
66,B,A,14.765649772969436,C,B,0
51,E,C,-11.17178326062582,A,C,0
19,B,A,-73.51977251332077,E,E,0
59,A,C,197.12772739333914,A,D,1
45,E,A,-99.28988250010133,E,B,1
76,B,D,52.31233215545037,B,E,1
54,D,A,-59.39204911181805,C,D,0
31,C,B,-21.41446395363632,E,B,1
60,D,C,21.08852959967451,E,B,0
25,B,D,-39.21647877687294,A,A,0
22,D,B,48.52698464850896,A,C,1
45,C,C,-46.648263792682094,D,A,1
79,B,D,-27.1477782860995,E,D,0
67,E,C,-49.94518181490829,B,D,1
46,A,C,-67.12944110120411,D,E,1
69,A,C,-128.2396883421133,C,A,0
38,D,B,-9.72568668859276,D,D,0
74,E,E,-66.59112974744617,C,D,0
75,E,C,71.66475319248029,A,A,1
19,E,E,84.7937727397617,A,B,1
50,C,C,-0.19963679511540003,B,C,1
68,A,E,-44.26549355146479,C,B,1
22,E,E,5.7930311585898595,A,C,1
45,D,C,-9.639955622571513,B,E,1
56,D,E,-193.03754814212667,A,C,0
24,C,E,264.61238776936665,A,E,1
24,A,B,-53.806556844065554,D,A,1
30,B,A,-76.92033800192613,B,E,1
67,A,D,-64.98582108345927,E,B,0
41,A,D,-82.82583150546043,B,A,0
51,C,B,-1.7268751215409508,E,A,0
25,A,D,-134.6914012437205,E,A,1
18,C,E,-97.15049329083124,B,C,0
26,C,D,-203.50256965259788,B,B,0
68,C,D,-31.774930941256624,E,A,1
19,B,D,-63.80579315335918,D,D,1
19,C,B,126.13271367935451,B,E,1
38,E,B,96.99308842776364,E,C,0
76,B,E,-117.44250827640239,A,A,0
40,B,C,10.604505012286015,E,E,0
45,E,D,14.292018423316499,B,E,0
54,E,B,-223.64317201661805,C,E,1
29,E,A,15.33914375419529,E,D,1
20,C,D,94.5464476921109,D,C,0
29,D,C,-19.18171182547948,E,D,0
48,D,A,-13.74514221025119,E,B,0
61,D,C,-119.77319354854758,A,A,0
29,A,D,-5.520848351133918,C,B,0
40,E,C,235.7018584224607,E,A,0
43,E,D,67.01068814895869,D,A,0
36,E,E,-6.663956344801431,E,C,1
55,E,B,-119.79131077262089,E,C,1
71,A,B,51.29128822343443,A,A,0
23,C,D,30.164104354705724,A,A,0
77,A,B,68.12769180031164,E,A,1
41,D,C,97.39302085232111,E,D,1
27,E,C,12.778328102550063,B,A,0
56,E,E,-171.85281459935652,B,C,1
26,C,C,71.58553066898583,C,D,0
23,B,A,43.910403867617646,C,B,1
43,E,B,68.9673228702976,B,D,0
55,A,A,56.071584072882075,E,C,0
75,B,D,-102.97105534931721,A,E,1
59,A,A,-72.29772828355262,D,D,0
53,D,D,-40.74304949591176,C,A,0
38,E,D,21.097886953145444,E,D,0
78,E,D,208.33422240826627,D,A,1
34,C,B,-12.539553951317917,A,D,1
70,A,A,-67.32521683602334,D,B,0
65,A,D,32.05972307131851,E,E,1
65,C,C,57.07074020363771,B,C,0
69,C,C,21.965011927253627,B,A,0
69,C,A,-39.03536531632795,B,D,1
52,B,C,65.89370025161328,B,B,1
60,E,D,31.152870185158715,B,A,0
40,A,E,-101.04018160024751,E,B,1
18,A,A,-120.71015345371991,A,E,1
51,A,A,11.734377867442534,C,D,1
60,A,B,40.039960295426745,E,B,1
19,E,C,15.670293197535212,A,E,1
49,A,B,-54.39536313871537,A,B,1
76,C,C,55.74897771716554,C,A,1
69,B,A,-108.2245063556274,C,E,0
48,C,C,179.4756464223672,D,B,0
31,D,E,-167.85569427288024,E,C,1
59,D,B,132.27261639089804,D,C,1
75,D,E,-51.57175224034292,C,D,1
59,A,C,-70.28917912243845,E,B,1
46,E,C,33.882600884427546,B,B,1
49,D,D,-141.75261189139786,D,A,1
36,C,E,14.803561297865153,C,C,0
57,A,A,-41.93953719549796,A,C,1
46,B,B,-69.64263646361138,E,B,1
26,E,C,67.41955900636086,C,B,1
28,A,B,-50.78099390410774,D,B,1
63,E,D,-66.3420891925167,A,E,0
47,D,D,-79.96394271757102,A,D,0
39,C,D,51.2027172037569,A,B,0
74,E,A,76.22147079880328,C,E,1
51,E,C,18.232091488101933,C,D,1
76,E,E,-154.98216170857742,E,D,0
75,E,A,38.364228141520705,A,C,1
34,B,E,91.14271226342811,B,A,1
66,A,D,245.54287922968285,B,E,0
45,D,A,-131.66393653163772,E,B,1
26,D,C,-29.225199444126165,E,E,0
62,B,D,-20.76000906718685,E,C,1
73,B,E,86.13271034845572,C,A,0
49,D,C,-108.99664068076096,A,C,0
20,D,A,-5.048722389885829,C,D,1
26,E,E,141.51943317199238,D,D,1
36,A,B,91.23123000573318,C,B,1
78,B,B,38.51963280417215,A,D,1
29,B,B,146.30349920069523,E,A,1
27,D,D,-122.24442690563771,A,B,0
42,D,E,-133.7887005782222,A,A,0
66,C,A,-14.13946975185092,D,C,1
18,E,C,-6.59421838572844,A,E,1
31,B,A,-167.52094891758318,D,D,0
22,C,D,19.340200389155534,B,A,1
72,E,D,239.36434687281985,A,C,1
23,A,B,118.82546295224729,A,B,1
32,B,E,146.300170140116,E,B,1
62,B,C,-139.02728281057227,D,D,0
51,A,A,59.72080389891473,E,B,1
23,D,C,137.86199632129762,A,B,0
61,A,E,0.894894495033117,C,E,0
22,B,D,156.25953585837019,B,A,0
37,D,C,76.53799035262452,A,D,0
63,E,C,108.10840998547384,A,B,1
44,E,C,40.795241569711685,B,E,0
28,E,D,49.18135888563291,E,A,0
62,D,D,154.87301995086818,E,D,0
37,D,E,54.744993687037024,A,B,0
43,D,C,32.327647545856934,A,A,0
79,E,C,82.90975747571771,A,C,1
29,B,A,26.776505151960727,E,E,1
48,A,D,-73.34379729109078,D,C,0
63,A,B,-56.94779169703441,C,D,0
32,B,C,127.13548622560657,E,C,0
19,C,E,64.91015338591578,B,A,1
68,A,B,-187.0587686389007,B,A,0
55,C,C,-133.8665489690352,C,D,0
46,E,C,1.949826107604267,B,C,0
33,B,B,78.2290769305454,B,C,0
37,C,A,-8.17328726141748,A,A,1
27,A,C,53.355712568825865,D,C,0
66,A,C,-49.05990234772011,C,E,0
65,E,E,217.57316783824078,E,A,1
32,A,D,-61.60534074791995,E,B,1
73,C,E,111.33289466771352,E,B,0
33,E,D,104.15630188622713,B,D,1
63,B,E,-100.7112630584536,E,B,0
53,B,B,-8.350583121108961,D,D,1
23,B,C,3.031230052034103,D,A,1
28,A,C,-92.66114885691663,A,A,1
52,C,E,45.49101981539688,D,A,1
57,D,A,-59.81907396032086,B,C,0
24,B,A,24.627305028066708,B,C,0
53,D,A,-23.21999910998586,B,C,0
54,E,D,20.08116614741077,A,D,0
50,B,D,40.79213156115332,E,B,1
79,E,E,-196.634774893033,A,A,0
56,E,E,45.826218132094795,C,E,0
71,E,C,-81.26648587995842,D,D,0
61,D,A,8.118405383245529,D,C,0
70,C,E,-188.10770322531388,E,A,1
51,C,C,174.66787499473907,A,E,1
62,B,A,-126.24253942437358,A,D,1
79,C,B,-24.630871845185805,C,E,1
74,D,A,-79.18416009339911,D,D,0
50,C,D,17.749365582388673,C,B,1
38,A,C,79.63039516133951,A,C,0
56,A,B,-161.57585183065729,B,D,1
71,E,E,5.789297214583914,E,E,0
31,C,C,-303.0811492021697,E,D,0
78,B,B,-33.970232208776466,D,B,0
53,A,B,72.89527804976363,E,E,0
40,E,C,38.953354075972136,A,A,0
72,D,B,-91.14684868418384,A,A,1
68,D,D,51.22515857835383,E,B,0
39,C,B,52.43953313329075,A,D,1
54,A,D,-47.04815531085287,C,E,0
69,B,D,-44.213844414143594,E,A,1
53,C,D,55.584086083585795,A,B,1
37,D,C,-26.463703527338456,C,B,0
26,E,A,44.571450508372564,C,A,1
23,C,B,-52.65156567266106,C,C,1
27,B,D,119.96735600684116,D,A,0
68,A,D,-223.36483900325672,A,E,0
63,D,C,-144.13133905921208,C,C,0
71,A,E,127.00859838989702,B,E,1
23,D,B,-21.54211952671021,C,A,0
44,B,B,31.249018762188452,E,B,1
36,E,A,-28.29310845439354,C,E,0
34,D,B,180.06080704835833,A,D,1
70,C,D,14.038431080773222,C,D,0
73,A,A,-27.24100076222946,C,A,1
31,B,A,146.84613196167317,B,C,1
26,A,D,-2.8003338115623424,D,C,1
73,C,A,-267.0217005185624,E,C,1
21,D,C,3.8048735892199135,A,A,1
64,A,E,26.831154096663155,A,E,1
76,C,A,227.14633868783775,A,D,0
47,E,E,102.18024072636238,E,D,0
40,D,E,22.213515577019553,A,E,0
29,C,D,-155.03051336458634,A,A,0
72,E,B,-92.37201145884595,E,C,1
35,C,A,82.41598268445513,A,B,0
72,B,A,-9.477436126339377,B,E,0
21,D,C,-149.76679381691622,E,E,0
77,E,E,53.203549376370304,D,B,1
50,C,A,-113.77863240310928,C,E,1
65,C,B,-47.72246548037033,E,D,0
30,C,E,52.864688202540044,B,D,1
29,D,D,-78.37560713511849,B,D,0
51,E,C,-5.574047888957392,A,A,0
18,C,D,92.79853710278316,D,A,1
32,A,C,25.798814575700174,C,A,0
34,D,A,-160.4725953870431,D,E,0
73,A,B,-106.12393036697678,B,B,1
51,A,C,-15.496150254628361,E,D,1
26,A,D,88.92478037690638,B,B,0
63,B,A,-128.31607368891196,C,A,1
23,D,C,-157.45864608349092,E,E,1
30,B,A,24.060778256750165,A,D,0
52,B,C,168.36856774733832,A,C,1
29,B,A,121.34927268572862,D,D,0
56,C,A,-181.25605451287635,E,E,1
66,B,D,-182.07017397210095,B,E,0
30,B,C,25.000762600044645,A,C,0
62,B,B,0.9817865185410698,D,E,0
23,C,E,-127.13469169127593,A,D,0
67,C,C,-166.78590665170057,E,E,1
65,E,D,82.60068623356976,E,B,1
62,B,A,219.34804631300602,E,A,1
75,D,D,132.00851613397694,E,B,1
27,D,B,-61.08298066729551,B,E,1
36,D,D,93.45699791654361,E,D,0
78,C,A,-42.29224335042797,C,B,0
39,C,A,112.39583854522515,C,D,1
25,D,D,143.59525967233577,D,B,0
33,E,B,28.905257435373805,A,E,1
56,E,A,-1.252151105446961,E,A,0
37,A,D,5.497531974776197,B,A,0
56,E,D,-73.5201749092976,C,B,0
27,E,B,82.28501181666287,A,A,1
52,B,B,38.93722126792454,B,E,1
61,A,D,-40.37631992978444,C,D,0
57,B,E,67.53895520704003,B,B,0
45,B,C,18.504242370845965,D,A,1
59,C,C,-35.36550126958426,C,B,0
38,D,B,71.50862408531331,B,E,1
71,E,D,73.09403966329117,A,D,1
25,E,D,0.6031815042152602,B,E,1
37,E,A,-128.19301045024835,A,D,0
57,C,E,21.700014180427722,B,C,0
62,C,A,135.67639267498214,E,D,1
34,B,E,-61.43637874431304,D,B,0
68,B,D,86.17772849892295,E,B,0
70,C,C,-74.4397720070716,E,A,0
65,B,C,32.568583488999295,C,D,0
18,E,C,58.13018453580329,C,C,0
73,B,B,78.95236764605166,D,D,0
32,A,D,11.083448804208398,C,D,1
27,C,B,-136.02421888487598,A,D,1
27,C,D,18.763042942044084,A,A,0
67,D,A,140.34881646091137,D,D,1
47,C,A,18.93777530081988,C,E,1
61,B,A,32.81598363666871,B,B,0
59,A,C,-101.08235165402415,A,D,1
56,A,C,112.36561696369331,A,D,1
34,D,C,-39.82580895373072,C,A,0
30,B,E,-17.60592662382883,B,B,1
68,E,C,39.49061793359632,E,D,1
46,A,E,-60.348942400993735,D,E,0
62,B,D,108.85451840207976,E,A,1
69,C,C,207.09580087346347,E,A,0
38,A,E,9.294714912052584,A,D,0
71,B,B,-4.8868677009596215,E,A,1
68,E,A,73.90999054846246,B,E,1
33,E,C,58.20002191903894,E,A,0
75,A,A,-170.87316989147143,B,D,0
20,B,D,11.220493280827897,B,E,0
61,E,B,28.235278477002574,E,E,1
41,B,B,-53.039584252924584,C,C,1
47,C,E,245.62102019061177,D,B,1
19,A,D,3.3547689111321284,B,B,0
74,A,C,118.81856223697294,E,A,0
56,D,A,-66.75108404607802,B,E,0
68,B,C,85.91121590489169,A,C,1
40,C,D,143.49250071963365,B,C,1
43,E,C,39.63753026500807,B,A,1
64,A,E,9.050139983671526,C,D,1
31,D,C,-11.106385773219339,A,E,0
54,B,C,208.94911803096937,E,D,1
52,A,E,200.78931189703817,C,B,0
58,C,E,-170.29415840762223,D,A,1
29,E,B,-50.59083519184645,B,B,0
67,A,C,-123.3852212400296,B,B,1
70,A,D,25.97200202968832,E,E,1
44,D,D,-84.33747440924016,A,C,0
40,E,D,-109.36275443610042,E,D,0
59,A,C,153.87503367090625,B,B,0
65,C,E,120.45772414157612,B,E,1
55,E,B,46.50085596105581,D,D,0
53,B,C,-99.53405696761335,B,D,0
44,C,B,40.688447182504284,B,A,0
75,E,D,-139.16431848857312,C,C,1
72,E,C,-5.969142616046457,B,C,1
25,B,D,97.1405194967951,C,E,0
32,B,D,-74.11796498207258,C,E,0
43,E,E,-159.76587128119922,E,C,1
48,D,E,100.98688441392525,B,A,1
63,A,D,167.59260280308197,E,B,1
37,A,B,49.57542227786034,B,D,1
54,E,D,102.16114719783818,E,B,1
37,C,C,207.65897794419902,B,A,0
41,D,B,-17.36085954584898,A,E,1
59,B,B,-38.29541335384912,B,B,1
70,A,D,32.86245551520425,B,B,1
21,A,C,54.35261411008412,D,D,0
71,D,A,-119.96131348818393,C,A,1
67,C,E,13.060105309969611,C,E,1
43,C,C,-44.26300560697236,D,E,0
64,D,E,64.88807760682549,B,B,1
46,B,B,116.18952307045211,D,A,0
65,B,D,-72.93546391159039,E,B,0
48,E,C,-9.681768541523173,C,A,1
50,A,A,-37.421719961308376,A,D,1
61,A,E,-4.658594033952122,E,E,0
65,E,B,-19.4001076060392,D,A,0
33,E,D,75.38990500147604,C,C,1
26,C,B,-103.63135214062764,B,D,0
34,A,E,-54.853853897301306,B,B,1
43,A,A,-18.978289048674366,A,D,0
63,B,A,10.88142633044055,D,B,1
60,B,D,-85.06230388332253,B,B,1
32,A,C,25.90991605205644,E,D,1
41,E,C,-102.3431716859845,E,A,1
62,B,E,49.68602099920535,B,A,1
24,E,E,10.37349809467705,D,A,0
64,A,D,-69.87518717236973,C,E,0
26,B,C,-54.03901550033792,D,B,1
22,B,B,-2.5634169380398872,C,B,1
36,C,D,13.544873855697077,E,C,1
45,B,E,126.1302721197541,E,D,1
20,E,D,204.20713292898088,A,B,0
52,E,C,83.62013830690537,D,C,0
19,A,C,76.8026992180259,C,A,0
45,B,A,-61.81244663576848,D,A,1
65,E,B,-105.0263195951775,D,C,0
30,A,B,201.38562738810495,C,E,0
76,C,D,19.583883962859737,C,A,0
18,C,C,-17.72524496552049,E,D,1
64,B,A,1.858909657266229,D,D,0
74,B,B,164.79776113618024,A,C,1
55,A,D,-16.54244477707936,B,D,0
37,B,B,146.09477479115688,C,A,0
35,D,E,-9.444032612930641,D,B,1
42,C,A,82.921428477923,D,E,1
63,A,D,51.371639342941435,D,B,1
42,A,E,-187.9998691818091,C,E,1
40,E,B,236.5474540348914,B,A,1
26,A,B,-101.4746243619172,E,C,0
75,E,B,1.6571026586950126,C,D,0
73,A,D,70.54241431363852,C,C,1
34,C,C,11.674251757124267,E,B,0
61,E,D,-167.76278332169878,A,D,0
61,B,E,43.83339720492523,C,E,1
78,A,C,16.531955375304623,E,B,0
67,B,C,-62.968572954405055,B,B,0
66,E,E,-16.387732288005477,A,E,1
73,D,C,10.921594947872835,C,A,1
75,E,B,10.744961238237067,E,B,0
50,E,D,-44.98318885699808,A,B,1
36,E,A,136.87447986895606,E,C,0
53,E,A,-71.41647282194852,B,A,1
45,D,D,-4.503593579043394,C,A,0
58,A,D,33.37368461205815,A,E,0
45,D,D,6.622625886256066,E,C,0
41,B,E,-18.639369581263797,D,A,1
36,E,B,-57.4767634713769,D,E,0
29,C,D,59.930230222813016,B,D,1
22,E,B,-113.75085094505928,E,B,1
72,D,A,-168.99334035057265,D,E,1
75,D,B,192.02158765890496,A,B,0
36,E,A,50.672219163502064,D,B,1
39,E,E,-88.11852363560551,E,B,0
31,D,B,-110.79886392837707,C,E,1
22,A,A,-1.1113075922467808,E,C,0
57,E,C,-27.390380816630017,E,D,1
71,E,B,21.787174748341766,A,C,1
23,E,B,0.19439406847242255,B,D,1
33,E,E,-50.28854294588597,D,A,0
74,B,D,56.546048539640424,A,B,1
60,C,E,-99.30762016667938,C,A,1
18,C,E,40.53566823949703,D,D,1
78,A,C,161.55772587608146,C,E,1
21,B,C,-81.45366989602373,B,B,0
37,A,A,42.631109392813066,A,B,1
49,D,B,144.16713874129297,B,A,1
20,C,C,55.48470243941077,D,E,0
54,B,B,-31.277407704777115,D,D,1
52,C,A,51.684855186205745,D,C,0
20,B,D,-34.6127783735843,E,D,0
66,B,B,3.286847190613683,C,B,0
67,A,C,99.83267951008877,A,C,1
40,D,C,145.64529453300023,E,B,1
43,C,E,-144.4691891404871,C,C,0
65,E,D,-26.429706235086808,A,C,0
35,B,E,-13.946568305283177,E,A,0
55,B,B,-52.74549913966572,A,C,1
49,B,C,-13.945514966117639,A,C,0
74,A,C,50.487323905776535,D,A,0
35,D,D,-23.0463269336455,E,C,1
